indicator,pitc_reduction_year,test_reduction,scenario,discount,mean,median,upper_CI,lower_CI,future_variability,future_value,cumulative_years
AIDS_Mortality,2025,0,absolute_dif,undiscounted,0.00182013159539251,0.0018043043714342788,0.003436361187335051,8.452296407900772e-5,test_reduction_only,0,50
AIDS_Mortality,2025,0,annual_absolute_dif,undiscounted,0.0018201315953925055,0.0018043043714342584,0.003436361187335026,8.452296407901759e-5,test_reduction_only,0,50
AIDS_Mortality,2025,0,annual_percent_change,undiscounted,35.80174730755125,36.29999997617163,65.75079195897355,1.7153176903124345,test_reduction_only,0,50
AIDS_Mortality,2025,0,baseline,undiscounted,0.2613685680746654,0.26368690886590224,0.27147074496244206,0.2496106560486607,test_reduction_only,0,50
AIDS_Mortality,2025,0,intervention,undiscounted,0.2631886996700579,0.26488609510860545,0.2749071061497771,0.24975914976708713,test_reduction_only,0,50
AIDS_Mortality,2025,0,percent_change,undiscounted,0.6870434776963577,0.6959793964894856,1.2655099899755655,0.03080203996671278,test_reduction_only,0,50
AIDS_Mortality,2025,25,absolute_dif,undiscounted,0.017907687424574537,0.018086780532891256,0.020943058266794743,0.014329596373843267,test_reduction_only,0,50
AIDS_Mortality,2025,25,annual_absolute_dif,undiscounted,0.01790768742457453,0.01808678053289124,0.02094305826679474,0.014329596373843255,test_reduction_only,0,50
AIDS_Mortality,2025,25,annual_percent_change,undiscounted,352.28532181790905,349.0945101042624,404.0599018076446,293.18149166581907,test_reduction_only,0,50
AIDS_Mortality,2025,25,baseline,undiscounted,0.2613685680746654,0.26368690886590224,0.27147074496244206,0.2496106560486607,test_reduction_only,0,50
AIDS_Mortality,2025,25,intervention,undiscounted,0.27927625549923996,0.28149563159209784,0.2903132169497906,0.26451613430425064,test_reduction_only,0,50
AIDS_Mortality,2025,25,percent_change,undiscounted,6.838269163773186,6.773932040961792,7.8446691926763155,5.690801528519137,test_reduction_only,0,50
AIDS_Mortality,2025,50,absolute_dif,undiscounted,0.04109211557497572,0.039940147322996306,0.04734281725559136,0.03444747835194157,test_reduction_only,0,50
AIDS_Mortality,2025,50,annual_absolute_dif,undiscounted,0.041092115574975704,0.03994014732299629,0.04734281725559137,0.03444747835194158,test_reduction_only,0,50
AIDS_Mortality,2025,50,annual_percent_change,undiscounted,809.4979706504025,805.5933368109568,916.277022473512,705.0428776278978,test_reduction_only,0,50
AIDS_Mortality,2025,50,baseline,undiscounted,0.2613685680746654,0.26368690886590224,0.27147074496244206,0.2496106560486607,test_reduction_only,0,50
