year,scenario,indicator,pitc_reduction_year,test_reduction,discount,mean,upper_CI,lower_CI,future_variability,future_value
1985,annual_absolute_dif,AIDS_Mortality,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,ARTcoverageAdult,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,Circumcised15to49,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,CondomUsage,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,FemalesOver15,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,FSWonPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,HIVinc15to49,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,MalesOver15,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,MenOnPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,MMC10to14,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,MMC15to19,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,MMC20to24,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,MMC25to49,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,MMCover50,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,MSMonPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,NewAdultHIV,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,NewPrEP_F,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,NewPrEP_M,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,NewPrEP_Total,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,PrEPcoverageAll,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,StartingART_15,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,TestsPerAdult,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,TotalAdultsOnART,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,TotalAIDSdeathsadult,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,TotalHIVtests,2025,0,undiscounted,0,0,0,art_improvement,0.025
1985,annual_absolute_dif,TotalMMC,2025,0,undiscounted,0,0,0,art_improvement,0.025
