"","year","scenario","indicator","pitc_reduction_year","test_reduction","mean","upper_CI","lower_CI","future_variability","future_value"
"2213",2009,"baseline","Adult_1st_line_FU","2025","75",306730.26732,310460.6425,302679.22,"test_reduction_only",0
"2214",2009,"baseline","DiscART200to349","2025","75",38998.0884,39667.445,38438.5275,"test_reduction_only",0
"2215",2009,"baseline","DiscART350to499","2025","75",36108.1295,37177.335,35239.4325,"test_reduction_only",0
"2216",2009,"baseline","DiscARTover500","2025","75",42939.9673,45795.87,40674.9,"test_reduction_only",0
"2217",2009,"baseline","DiscARTunder200","2025","75",17006.7191,17742.8,16387.57,"test_reduction_only",0
"2218",2009,"baseline","FemalesOver15","2025","75",18478073.8,18539402.5,18404165,"test_reduction_only",0
"2219",2009,"baseline","FollowUpART10to14","2025","75",12121.36731,12769.2,11605.53575,"test_reduction_only",0
"2220",2009,"baseline","FollowUpART1to2","2025","75",586.71516,1009.88475,208.7965,"test_reduction_only",0
"2221",2009,"baseline","FollowUpART3to5","2025","75",7300.38368,8712.44425,5825.63975,"test_reduction_only",0
"2222",2009,"baseline","FollowUpART6to9","2025","75",13943.83257,14757.89975,13301.6765,"test_reduction_only",0
"2223",2009,"baseline","MalesOver15","2025","75",16876100.1,16930700,16822935,"test_reduction_only",0
"2224",2009,"baseline","NewAdultHIV","2025","75",383668.654,396857.425,365777,"test_reduction_only",0
"2225",2009,"baseline","NewDiagnosesPregnancy","2025","75",101861.3744,106899,97900.865,"test_reduction_only",0
"2226",2009,"baseline","Number1stHIVtestsPos","2025","75",787749.22,803596.925,770219.175,"test_reduction_only",0
"2227",2009,"baseline","OnARTcurr200to349","2025","75",237386.417,238111.575,236560.75,"test_reduction_only",0
"2228",2009,"baseline","OnARTcurr350to499","2025","75",185265.071,188293.5,181834.85,"test_reduction_only",0
"2229",2009,"baseline","OnARTcurrOver500","2025","75",187359.85,194652.1,179751.75,"test_reduction_only",0
"2230",2009,"baseline","OnARTcurrUnder200","2025","75",125106.582,130816.125,119754.275,"test_reduction_only",0
"2231",2009,"baseline","PaedsHIVtestsNeg","2025","75",580264.68,681253,482110.525,"test_reduction_only",0
"2232",2009,"baseline","PaedsHIVtestsPos","2025","75",39925.9406,43471.1,37026,"test_reduction_only",0
"2233",2009,"baseline","PreART200to349F","2025","75",698921.002,727728.85,677416.1,"test_reduction_only",0
"2234",2009,"baseline","PreART200to349M","2025","75",433587.729,452177.25,413503,"test_reduction_only",0
"2235",2009,"baseline","PreART350to499F","2025","75",588149.065,613184.575,570488.175,"test_reduction_only",0
"2236",2009,"baseline","PreART350to499M","2025","75",346510.409,360673.65,330685.875,"test_reduction_only",0
"2237",2009,"baseline","PreARTover500F","2025","75",1.474217961,2.49927425,0.728086625,"test_reduction_only",0
"2238",2009,"baseline","PreARTover500M","2025","75",5.89778286,7.32391,4.13454175,"test_reduction_only",0
"2239",2009,"baseline","PreARTunder200F","2025","75",407660.669,443654.75,378873.975,"test_reduction_only",0
"2240",2009,"baseline","PreARTunder200M","2025","75",341822.697,368103.25,317107.7,"test_reduction_only",0
"2241",2009,"baseline","RediagnosesPregnancy","2025","75",117740.531,124216.225,112327,"test_reduction_only",0
"2242",2009,"baseline","StartingART0","2025","75",6205.17334,6571.7,5775.13825,"test_reduction_only",0
"2243",2009,"baseline","StartingART1","2025","75",4032.26773,4335.8325,3619.12825,"test_reduction_only",0
"2244",2009,"baseline","StartingART10to14","2025","75",6603.11769,7178.75625,6141.083,"test_reduction_only",0
"2245",2009,"baseline","StartingART1to2","2025","75",7326.95906,7856.85975,6619.5985,"test_reduction_only",0
"2246",2009,"baseline","StartingART3to5","2025","75",8805.44322,9199.8605,8206.84875,"test_reduction_only",0
"2247",2009,"baseline","StartingART6to9","2025","75",8187.55543,8644.16,7525.776,"test_reduction_only",0
"2248",2009,"baseline","StartingART_15","2025","75",406986.517,407727.125,406156.25,"test_reduction_only",0
"2249",2009,"baseline","TestsPerAdult","2025","75",0.220552863311453,0.22183589327982,0.219011540580242,"test_reduction_only",0
"2250",2009,"baseline","Total2LAdultsOnART","2025","75",21401.11868,21538.39275,21259.6455,"test_reduction_only",0
"2251",2009,"baseline","TotalAIDSdeaths","2025","75",187797.74987,201452.75425,176802.93675,"test_reduction_only",0
"2252",2009,"baseline","TotalAIDSdeathsadult","2025","75",164584.7896,177617.4,153938.54,"test_reduction_only",0
"2253",2009,"baseline","TotalAdultsOnART","2025","75",735117.903,739809.2,729893,"test_reduction_only",0
"2254",2009,"baseline","TotalHIVtests","2025","75",7797451.37,7842711.75,7751831.5,"test_reduction_only",0
"2255",2009,"intervention","ANCtestNeg","2025","75",997275.0746,1011750.8,982700.875,"test_reduction_only",0
"2256",2009,"intervention","ANCtestPos","2025","75",219601.9054,229725,212029.31,"test_reduction_only",0
"2257",2009,"intervention","AdultHIVtestsNeg","2025","75",6496960.88,6557457.25,6439460,"test_reduction_only",0
"2258",2009,"intervention","AdultHIVtestsPos","2025","75",1300490.47,1341360,1256568.5,"test_reduction_only",0
"2259",2009,"intervention","Adult_1st_line_FU","2025","75",306730.26732,310460.6425,302679.22,"test_reduction_only",0
"2260",2009,"intervention","DiscART200to349","2025","75",38998.0884,39667.445,38438.5275,"test_reduction_only",0
"2261",2009,"intervention","DiscART350to499","2025","75",36108.1295,37177.335,35239.4325,"test_reduction_only",0
"2262",2009,"intervention","DiscARTover500","2025","75",42939.9673,45795.87,40674.9,"test_reduction_only",0
"2263",2009,"intervention","DiscARTunder200","2025","75",17006.7191,17742.8,16387.57,"test_reduction_only",0
"2264",2009,"intervention","FemalesOver15","2025","75",18478073.8,18539402.5,18404165,"test_reduction_only",0
"2265",2009,"intervention","FollowUpART10to14","2025","75",12121.36731,12769.2,11605.53575,"test_reduction_only",0
"2266",2009,"intervention","FollowUpART1to2","2025","75",586.71516,1009.88475,208.7965,"test_reduction_only",0
"2267",2009,"intervention","FollowUpART3to5","2025","75",7300.38368,8712.44425,5825.63975,"test_reduction_only",0
"2268",2009,"intervention","FollowUpART6to9","2025","75",13943.83257,14757.89975,13301.6765,"test_reduction_only",0
"2269",2009,"intervention","MalesOver15","2025","75",16876100.1,16930700,16822935,"test_reduction_only",0
"2270",2009,"intervention","NewAdultHIV","2025","75",383668.654,396857.425,365777,"test_reduction_only",0
"2271",2009,"intervention","NewDiagnosesPregnancy","2025","75",101861.3744,106899,97900.865,"test_reduction_only",0
"2272",2009,"intervention","Number1stHIVtestsPos","2025","75",787749.22,803596.925,770219.175,"test_reduction_only",0
"2273",2009,"intervention","OnARTcurr200to349","2025","75",237386.417,238111.575,236560.75,"test_reduction_only",0
"2274",2009,"intervention","OnARTcurr350to499","2025","75",185265.071,188293.5,181834.85,"test_reduction_only",0
"2275",2009,"intervention","OnARTcurrOver500","2025","75",187359.85,194652.1,179751.75,"test_reduction_only",0
"2276",2009,"intervention","OnARTcurrUnder200","2025","75",125106.582,130816.125,119754.275,"test_reduction_only",0
"2277",2009,"intervention","PaedsHIVtestsNeg","2025","75",580264.68,681253,482110.525,"test_reduction_only",0
"2278",2009,"intervention","PaedsHIVtestsPos","2025","75",39925.9406,43471.1,37026,"test_reduction_only",0
"2279",2009,"intervention","PreART200to349F","2025","75",698921.002,727728.85,677416.1,"test_reduction_only",0
"2280",2009,"intervention","PreART200to349M","2025","75",433587.729,452177.25,413503,"test_reduction_only",0
"2281",2009,"intervention","PreART350to499F","2025","75",588149.065,613184.575,570488.175,"test_reduction_only",0
"2282",2009,"intervention","PreART350to499M","2025","75",346510.409,360673.65,330685.875,"test_reduction_only",0
"2283",2009,"intervention","PreARTover500F","2025","75",1.474217961,2.49927425,0.728086625,"test_reduction_only",0
"2284",2009,"intervention","PreARTover500M","2025","75",5.89778286,7.32391,4.13454175,"test_reduction_only",0
"2285",2009,"intervention","PreARTunder200F","2025","75",407660.669,443654.75,378873.975,"test_reduction_only",0
"2286",2009,"intervention","PreARTunder200M","2025","75",341822.697,368103.25,317107.7,"test_reduction_only",0
"2287",2009,"intervention","RediagnosesPregnancy","2025","75",117740.531,124216.225,112327,"test_reduction_only",0
"2288",2009,"intervention","StartingART0","2025","75",6205.17334,6571.7,5775.13825,"test_reduction_only",0
"2289",2009,"intervention","StartingART1","2025","75",4032.26773,4335.8325,3619.12825,"test_reduction_only",0
"2290",2009,"intervention","StartingART10to14","2025","75",6603.11769,7178.75625,6141.083,"test_reduction_only",0
"2291",2009,"intervention","StartingART1to2","2025","75",7326.95906,7856.85975,6619.5985,"test_reduction_only",0
"2292",2009,"intervention","StartingART3to5","2025","75",8805.44322,9199.8605,8206.84875,"test_reduction_only",0
"2293",2009,"intervention","StartingART6to9","2025","75",8187.55543,8644.16,7525.776,"test_reduction_only",0
"2294",2009,"intervention","StartingART_15","2025","75",406986.517,407727.125,406156.25,"test_reduction_only",0
"2295",2009,"intervention","TestsPerAdult","2025","75",0.220552863311453,0.22183589327982,0.219011540580242,"test_reduction_only",0
"2296",2009,"intervention","Total2LAdultsOnART","2025","75",21401.11868,21538.39275,21259.6455,"test_reduction_only",0
"2297",2009,"intervention","TotalAIDSdeaths","2025","75",187797.74987,201452.75425,176802.93675,"test_reduction_only",0
"2298",2009,"intervention","TotalAIDSdeathsadult","2025","75",164584.7896,177617.4,153938.54,"test_reduction_only",0
"2299",2009,"intervention","TotalAdultsOnART","2025","75",735117.903,739809.2,729893,"test_reduction_only",0
"2300",2009,"intervention","TotalHIVtests","2025","75",7797451.37,7842711.75,7751831.5,"test_reduction_only",0
"2301",2010,"baseline","ANCtestNeg","2025","75",1121046.1862,1137939.68,1103815,"test_reduction_only",0
"2302",2010,"baseline","ANCtestPos","2025","75",213110.0338,223824.61,205108.9675,"test_reduction_only",0
"2303",2010,"baseline","AdultHIVtestsNeg","2025","75",9079276.37,9165163.75,9003320,"test_reduction_only",0
"2304",2010,"baseline","AdultHIVtestsPos","2025","75",1595700.8,1654450,1528917,"test_reduction_only",0
"2305",2010,"baseline","Adult_1st_line_FU","2025","75",505146.71007,510444.11725,498915.32,"test_reduction_only",0
"2306",2010,"baseline","DiscART200to349","2025","75",52153.5199,53343.6825,51063.42,"test_reduction_only",0
"2307",2010,"baseline","DiscART350to499","2025","75",50988.5796,52719.8075,49579.065,"test_reduction_only",0
"2308",2010,"baseline","DiscARTover500","2025","75",65327.337,69662.55,61889.6,"test_reduction_only",0
"2309",2010,"baseline","DiscARTunder200","2025","75",21195.0959,21873.4125,20693.6,"test_reduction_only",0
"2310",2010,"baseline","FemalesOver15","2025","75",18800209.7,18865922.5,18719380,"test_reduction_only",0
"2311",2010,"baseline","FollowUpART10to14","2025","75",14965.7745,15689.225,14282.01,"test_reduction_only",0
"2312",2010,"baseline","FollowUpART1to2","2025","75",4529.45471,5032.23,3973.28,"test_reduction_only",0
"2313",2010,"baseline","FollowUpART3to5","2025","75",11884.77361,13360.8625,10232.76,"test_reduction_only",0
"2314",2010,"baseline","FollowUpART6to9","2025","75",18707.96034,19743.2,17715.4405,"test_reduction_only",0
"2315",2010,"baseline","MalesOver15","2025","75",17201229.6,17258102.5,17145155,"test_reduction_only",0
"2316",2010,"baseline","NewAdultHIV","2025","75",374313.694,387869.05,354596,"test_reduction_only",0
"2317",2010,"baseline","NewDiagnosesPregnancy","2025","75",79417.5828,84591.3,75756.7825,"test_reduction_only",0
"2318",2010,"baseline","Number1stHIVtestsPos","2025","75",753485.189,772048.075,728959.75,"test_reduction_only",0
"2319",2010,"baseline","OnARTcurr200to349","2025","75",327002.543,328296.2,325776.975,"test_reduction_only",0
"2320",2010,"baseline","OnARTcurr350to499","2025","75",273736.942,276282.1,270143.825,"test_reduction_only",0
"2321",2010,"baseline","OnARTcurrOver500","2025","75",298580.283,307390.8,288728.775,"test_reduction_only",0
"2322",2010,"baseline","OnARTcurrUnder200","2025","75",157698.259,163204,152817.775,"test_reduction_only",0
"2323",2010,"baseline","PaedsHIVtestsNeg","2025","75",495319.482,590572.45,400426.9,"test_reduction_only",0
"2324",2010,"baseline","PaedsHIVtestsPos","2025","75",28457.2143,32368.62,25659.4,"test_reduction_only",0
"2325",2010,"baseline","PreART200to349F","2025","75",686815.719,716173.5,664563.65,"test_reduction_only",0
"2326",2010,"baseline","PreART200to349M","2025","75",431740.576,450752.85,411195.475,"test_reduction_only",0
"2327",2010,"baseline","PreART350to499F","2025","75",583851.111,605245.575,566050.45,"test_reduction_only",0
"2328",2010,"baseline","PreART350to499M","2025","75",343529.61,357813.325,326450,"test_reduction_only",0
"2329",2010,"baseline","PreARTover500F","2025","75",1.553578954,2.62724875,0.734833175,"test_reduction_only",0
"2330",2010,"baseline","PreARTover500M","2025","75",5.45499025,6.81921125,3.71562025,"test_reduction_only",0
"2331",2010,"baseline","PreARTunder200F","2025","75",339190.918,375686.975,307966.525,"test_reduction_only",0
"2332",2010,"baseline","PreARTunder200M","2025","75",310810.601,341092.725,284494.175,"test_reduction_only",0
"2333",2010,"baseline","RediagnosesPregnancy","2025","75",133692.451,140518.175,128042.225,"test_reduction_only",0
"2334",2010,"baseline","StartingART0","2025","75",6609.52588,6890.86,6288.616,"test_reduction_only",0
"2335",2010,"baseline","StartingART1","2025","75",3540.49139,3751.28825,3221.5555,"test_reduction_only",0
"2336",2010,"baseline","StartingART10to14","2025","75",11517.5048,12366.79,10703.75,"test_reduction_only",0
"2337",2010,"baseline","StartingART1to2","2025","75",7266.86779,7697.77,6629.98275,"test_reduction_only",0
"2338",2010,"baseline","StartingART3to5","2025","75",10670.10569,11206.5,9825.8135,"test_reduction_only",0
"2339",2010,"baseline","StartingART6to9","2025","75",10457.33916,11151.8,9320.79425,"test_reduction_only",0
"2340",2010,"baseline","StartingART_15","2025","75",516522.475,517738.075,515470.95,"test_reduction_only",0
"2341",2010,"baseline","TestsPerAdult","2025","75",0.296515939604803,0.297934930892935,0.294839670197116,"test_reduction_only",0
"2342",2010,"baseline","Total2LAdultsOnART","2025","75",35348.85793,35594.78,35091.05575,"test_reduction_only",0
"2343",2010,"baseline","TotalAIDSdeaths","2025","75",157235.77224,166947.8935,148818.10475,"test_reduction_only",0
"2344",2010,"baseline","TotalAIDSdeathsadult","2025","75",142650.9216,151821.5425,134075.8425,"test_reduction_only",0
"2345",2010,"baseline","TotalAdultsOnART","2025","75",1057018.043,1062656.775,1049772.55,"test_reduction_only",0
"2346",2010,"baseline","TotalHIVtests","2025","75",10674979.4,10723002.5,10619695,"test_reduction_only",0
"2347",2010,"intervention","ANCtestNeg","2025","75",1121046.1862,1137939.68,1103815,"test_reduction_only",0
"2348",2010,"intervention","ANCtestPos","2025","75",213110.0338,223824.61,205108.9675,"test_reduction_only",0
"2349",2010,"intervention","AdultHIVtestsNeg","2025","75",9079276.37,9165163.75,9003320,"test_reduction_only",0
"2350",2010,"intervention","AdultHIVtestsPos","2025","75",1595700.8,1654450,1528917,"test_reduction_only",0
"2351",2010,"intervention","Adult_1st_line_FU","2025","75",505146.71007,510444.11725,498915.32,"test_reduction_only",0
"2352",2010,"intervention","DiscART200to349","2025","75",52153.5199,53343.6825,51063.42,"test_reduction_only",0
"2353",2010,"intervention","DiscART350to499","2025","75",50988.5796,52719.8075,49579.065,"test_reduction_only",0
"2354",2010,"intervention","DiscARTover500","2025","75",65327.337,69662.55,61889.6,"test_reduction_only",0
"2355",2010,"intervention","DiscARTunder200","2025","75",21195.0959,21873.4125,20693.6,"test_reduction_only",0
"2356",2010,"intervention","FemalesOver15","2025","75",18800209.7,18865922.5,18719380,"test_reduction_only",0
"2357",2010,"intervention","FollowUpART10to14","2025","75",14965.7745,15689.225,14282.01,"test_reduction_only",0
"2358",2010,"intervention","FollowUpART1to2","2025","75",4529.45471,5032.23,3973.28,"test_reduction_only",0
"2359",2010,"intervention","FollowUpART3to5","2025","75",11884.77361,13360.8625,10232.76,"test_reduction_only",0
"2360",2010,"intervention","FollowUpART6to9","2025","75",18707.96034,19743.2,17715.4405,"test_reduction_only",0
"2361",2010,"intervention","MalesOver15","2025","75",17201229.6,17258102.5,17145155,"test_reduction_only",0
"2362",2010,"intervention","NewAdultHIV","2025","75",374313.694,387869.05,354596,"test_reduction_only",0
"2363",2010,"intervention","NewDiagnosesPregnancy","2025","75",79417.5828,84591.3,75756.7825,"test_reduction_only",0
"2364",2010,"intervention","Number1stHIVtestsPos","2025","75",753485.189,772048.075,728959.75,"test_reduction_only",0
"2365",2010,"intervention","OnARTcurr200to349","2025","75",327002.543,328296.2,325776.975,"test_reduction_only",0
"2366",2010,"intervention","OnARTcurr350to499","2025","75",273736.942,276282.1,270143.825,"test_reduction_only",0
"2367",2010,"intervention","OnARTcurrOver500","2025","75",298580.283,307390.8,288728.775,"test_reduction_only",0
"2368",2010,"intervention","OnARTcurrUnder200","2025","75",157698.259,163204,152817.775,"test_reduction_only",0
"2369",2010,"intervention","PaedsHIVtestsNeg","2025","75",495319.482,590572.45,400426.9,"test_reduction_only",0
"2370",2010,"intervention","PaedsHIVtestsPos","2025","75",28457.2143,32368.62,25659.4,"test_reduction_only",0
"2371",2010,"intervention","PreART200to349F","2025","75",686815.719,716173.5,664563.65,"test_reduction_only",0
"2372",2010,"intervention","PreART200to349M","2025","75",431740.576,450752.85,411195.475,"test_reduction_only",0
"2373",2010,"intervention","PreART350to499F","2025","75",583851.111,605245.575,566050.45,"test_reduction_only",0
"2374",2010,"intervention","PreART350to499M","2025","75",343529.61,357813.325,326450,"test_reduction_only",0
"2375",2010,"intervention","PreARTover500F","2025","75",1.553578954,2.62724875,0.734833175,"test_reduction_only",0
"2376",2010,"intervention","PreARTover500M","2025","75",5.45499025,6.81921125,3.71562025,"test_reduction_only",0
"2377",2010,"intervention","PreARTunder200F","2025","75",339190.918,375686.975,307966.525,"test_reduction_only",0
"2378",2010,"intervention","PreARTunder200M","2025","75",310810.601,341092.725,284494.175,"test_reduction_only",0
"2379",2010,"intervention","RediagnosesPregnancy","2025","75",133692.451,140518.175,128042.225,"test_reduction_only",0
"2380",2010,"intervention","StartingART0","2025","75",6609.52588,6890.86,6288.616,"test_reduction_only",0
"2381",2010,"intervention","StartingART1","2025","75",3540.49139,3751.28825,3221.5555,"test_reduction_only",0
"2382",2010,"intervention","StartingART10to14","2025","75",11517.5048,12366.79,10703.75,"test_reduction_only",0
"2383",2010,"intervention","StartingART1to2","2025","75",7266.86779,7697.77,6629.98275,"test_reduction_only",0
"2384",2010,"intervention","StartingART3to5","2025","75",10670.10569,11206.5,9825.8135,"test_reduction_only",0
"2385",2010,"intervention","StartingART6to9","2025","75",10457.33916,11151.8,9320.79425,"test_reduction_only",0
"2386",2010,"intervention","StartingART_15","2025","75",516522.475,517738.075,515470.95,"test_reduction_only",0
"2387",2010,"intervention","TestsPerAdult","2025","75",0.296515939604803,0.297934930892935,0.294839670197116,"test_reduction_only",0
"2388",2010,"intervention","Total2LAdultsOnART","2025","75",35348.85793,35594.78,35091.05575,"test_reduction_only",0
"2389",2010,"intervention","TotalAIDSdeaths","2025","75",157235.77224,166947.8935,148818.10475,"test_reduction_only",0
"2390",2010,"intervention","TotalAIDSdeathsadult","2025","75",142650.9216,151821.5425,134075.8425,"test_reduction_only",0
"2391",2010,"intervention","TotalAdultsOnART","2025","75",1057018.043,1062656.775,1049772.55,"test_reduction_only",0
"2392",2010,"intervention","TotalHIVtests","2025","75",10674979.4,10723002.5,10619695,"test_reduction_only",0
"2393",2011,"baseline","ANCtestNeg","2025","75",1225571.2692,1245932.0375,1205392.1,"test_reduction_only",0
"2394",2011,"baseline","ANCtestPos","2025","75",199842.2708,210540.8,191802.5375,"test_reduction_only",0
"2395",2011,"baseline","AdultHIVtestsNeg","2025","75",8478070.4,8547663.75,8415219.5,"test_reduction_only",0
"2396",2011,"baseline","AdultHIVtestsPos","2025","75",1340846.74,1392110,1279895.5,"test_reduction_only",0
"2397",2011,"baseline","Adult_1st_line_FU","2025","75",759286.0781,766272.985,751675.165,"test_reduction_only",0
"2398",2011,"baseline","DiscART200to349","2025","75",68114.8888,70360.9675,66257.8775,"test_reduction_only",0
"2399",2011,"baseline","DiscART350to499","2025","75",71333.2115,73783.5,69165.695,"test_reduction_only",0
"2400",2011,"baseline","DiscARTover500","2025","75",94303.387,100002,89720.855,"test_reduction_only",0
"2401",2011,"baseline","DiscARTunder200","2025","75",24876.6902,25634.25,24200.6425,"test_reduction_only",0
"2402",2011,"baseline","FemalesOver15","2025","75",19123523.3,19192600,19038400,"test_reduction_only",0
"2403",2011,"baseline","FollowUpART10to14","2025","75",30793.76565,32154.79,29300.03825,"test_reduction_only",0
"2404",2011,"baseline","FollowUpART1to2","2025","75",10091.70717,10585.01,9493.8095,"test_reduction_only",0
"2405",2011,"baseline","FollowUpART3to5","2025","75",24432.7279,26289.5515,22184.01325,"test_reduction_only",0
"2406",2011,"baseline","FollowUpART6to9","2025","75",33070.12745,35003.44325,30444.9975,"test_reduction_only",0
"2407",2011,"baseline","MalesOver15","2025","75",17530700.2,17590332.5,17469260,"test_reduction_only",0
"2408",2011,"baseline","NewAdultHIV","2025","75",361333.371,375342.825,340339,"test_reduction_only",0
"2409",2011,"baseline","NewDiagnosesPregnancy","2025","75",63477.8468,69087.8975,59947.2625,"test_reduction_only",0
"2410",2011,"baseline","Number1stHIVtestsPos","2025","75",595558.868,609014.775,571355.3,"test_reduction_only",0
"2411",2011,"baseline","OnARTcurr200to349","2025","75",435031.665,436739.875,433684,"test_reduction_only",0
"2412",2011,"baseline","OnARTcurr350to499","2025","75",403268.998,407045.6,399430.05,"test_reduction_only",0
"2413",2011,"baseline","OnARTcurrOver500","2025","75",450731.875,458866.075,440375.675,"test_reduction_only",0
"2414",2011,"baseline","OnARTcurrUnder200","2025","75",181581.541,185312,178858.175,"test_reduction_only",0
"2415",2011,"baseline","PaedsHIVtestsNeg","2025","75",455778.608,535450.95,377490.4,"test_reduction_only",0
"2416",2011,"baseline","PaedsHIVtestsPos","2025","75",25183.9653,28007.9425,23190.3425,"test_reduction_only",0
"2417",2011,"baseline","PreART200to349F","2025","75",632457.859,662013.375,608219.925,"test_reduction_only",0
"2418",2011,"baseline","PreART200to349M","2025","75",415308.292,434868.15,393782.575,"test_reduction_only",0
"2419",2011,"baseline","PreART350to499F","2025","75",577167.52,595001.15,559562.3,"test_reduction_only",0
"2420",2011,"baseline","PreART350to499M","2025","75",339693.104,353772.4,322147,"test_reduction_only",0
"2421",2011,"baseline","PreARTover500F","2025","75",1.617401668,2.7420125,0.733281675,"test_reduction_only",0
"2422",2011,"baseline","PreARTover500M","2025","75",4.91403645,6.15981025,3.2465195,"test_reduction_only",0
"2423",2011,"baseline","PreARTunder200F","2025","75",262014.408,294918.9,235350,"test_reduction_only",0
"2424",2011,"baseline","PreARTunder200M","2025","75",259743.384,291008,233360.875,"test_reduction_only",0
"2425",2011,"baseline","RediagnosesPregnancy","2025","75",136364.424,143118.275,130612.65,"test_reduction_only",0
"2426",2011,"baseline","StartingART0","2025","75",5650.98678,5874.478,5388.12075,"test_reduction_only",0
"2427",2011,"baseline","StartingART1","2025","75",1993.72312,2131.78775,1794.318,"test_reduction_only",0
"2428",2011,"baseline","StartingART10to14","2025","75",7592.64355,8359.52275,7024.8045,"test_reduction_only",0
"2429",2011,"baseline","StartingART1to2","2025","75",3853.15093,4115.01,3471.79,"test_reduction_only",0
"2430",2011,"baseline","StartingART3to5","2025","75",5768.7649,6160.63825,5103.58775,"test_reduction_only",0
"2431",2011,"baseline","StartingART6to9","2025","75",5738.39795,6310.37,4882.69,"test_reduction_only",0
"2432",2011,"baseline","StartingART_15","2025","75",656112.497,657461.925,654813,"test_reduction_only",0
"2433",2011,"baseline","TestsPerAdult","2025","75",0.267880172596878,0.269015828129862,0.266592584547825,"test_reduction_only",0
"2434",2011,"baseline","Total2LAdultsOnART","2025","75",55215.4699,55662.5,54786.45,"test_reduction_only",0
"2435",2011,"baseline","TotalAIDSdeaths","2025","75",129109.21155,135507.06425,122749.57575,"test_reduction_only",0
"2436",2011,"baseline","TotalAIDSdeathsadult","2025","75",119553.3257,125739.8125,113447.505,"test_reduction_only",0
"2437",2011,"baseline","TotalAdultsOnART","2025","75",1470614.045,1478554.925,1462145.625,"test_reduction_only",0
"2438",2011,"baseline","TotalHIVtests","2025","75",9818917.52,9854030,9782920.75,"test_reduction_only",0
"2439",2011,"intervention","ANCtestNeg","2025","75",1225571.2692,1245932.0375,1205392.1,"test_reduction_only",0
"2440",2011,"intervention","ANCtestPos","2025","75",199842.2708,210540.8,191802.5375,"test_reduction_only",0
"2441",2011,"intervention","AdultHIVtestsNeg","2025","75",8478070.4,8547663.75,8415219.5,"test_reduction_only",0
"2442",2011,"intervention","AdultHIVtestsPos","2025","75",1340846.74,1392110,1279895.5,"test_reduction_only",0
"2443",2011,"intervention","Adult_1st_line_FU","2025","75",759286.0781,766272.985,751675.165,"test_reduction_only",0
"2444",2011,"intervention","DiscART200to349","2025","75",68114.8888,70360.9675,66257.8775,"test_reduction_only",0
"2445",2011,"intervention","DiscART350to499","2025","75",71333.2115,73783.5,69165.695,"test_reduction_only",0
"2446",2011,"intervention","DiscARTover500","2025","75",94303.387,100002,89720.855,"test_reduction_only",0
"2447",2011,"intervention","DiscARTunder200","2025","75",24876.6902,25634.25,24200.6425,"test_reduction_only",0
"2448",2011,"intervention","FemalesOver15","2025","75",19123523.3,19192600,19038400,"test_reduction_only",0
"2449",2011,"intervention","FollowUpART10to14","2025","75",30793.76565,32154.79,29300.03825,"test_reduction_only",0
"2450",2011,"intervention","FollowUpART1to2","2025","75",10091.70717,10585.01,9493.8095,"test_reduction_only",0
"2451",2011,"intervention","FollowUpART3to5","2025","75",24432.7279,26289.5515,22184.01325,"test_reduction_only",0
"2452",2011,"intervention","FollowUpART6to9","2025","75",33070.12745,35003.44325,30444.9975,"test_reduction_only",0
"2453",2011,"intervention","MalesOver15","2025","75",17530700.2,17590332.5,17469260,"test_reduction_only",0
"2454",2011,"intervention","NewAdultHIV","2025","75",361333.371,375342.825,340339,"test_reduction_only",0
"2455",2011,"intervention","NewDiagnosesPregnancy","2025","75",63477.8468,69087.8975,59947.2625,"test_reduction_only",0
"2456",2011,"intervention","Number1stHIVtestsPos","2025","75",595558.868,609014.775,571355.3,"test_reduction_only",0
"2457",2011,"intervention","OnARTcurr200to349","2025","75",435031.665,436739.875,433684,"test_reduction_only",0
"2458",2011,"intervention","OnARTcurr350to499","2025","75",403268.998,407045.6,399430.05,"test_reduction_only",0
"2459",2011,"intervention","OnARTcurrOver500","2025","75",450731.875,458866.075,440375.675,"test_reduction_only",0
"2460",2011,"intervention","OnARTcurrUnder200","2025","75",181581.541,185312,178858.175,"test_reduction_only",0
"2461",2011,"intervention","PaedsHIVtestsNeg","2025","75",455778.608,535450.95,377490.4,"test_reduction_only",0
"2462",2011,"intervention","PaedsHIVtestsPos","2025","75",25183.9653,28007.9425,23190.3425,"test_reduction_only",0
"2463",2011,"intervention","PreART200to349F","2025","75",632457.859,662013.375,608219.925,"test_reduction_only",0
"2464",2011,"intervention","PreART200to349M","2025","75",415308.292,434868.15,393782.575,"test_reduction_only",0
"2465",2011,"intervention","PreART350to499F","2025","75",577167.52,595001.15,559562.3,"test_reduction_only",0
"2466",2011,"intervention","PreART350to499M","2025","75",339693.104,353772.4,322147,"test_reduction_only",0
"2467",2011,"intervention","PreARTover500F","2025","75",1.617401668,2.7420125,0.733281675,"test_reduction_only",0
"2468",2011,"intervention","PreARTover500M","2025","75",4.91403645,6.15981025,3.2465195,"test_reduction_only",0
"2469",2011,"intervention","PreARTunder200F","2025","75",262014.408,294918.9,235350,"test_reduction_only",0
"2470",2011,"intervention","PreARTunder200M","2025","75",259743.384,291008,233360.875,"test_reduction_only",0
"2471",2011,"intervention","RediagnosesPregnancy","2025","75",136364.424,143118.275,130612.65,"test_reduction_only",0
