ANC prevalence, all ages		
1990	0.0020	0.002040027
1991	0.0012	0.001720022
1992	0.0065	0.004192579
1993	0.0107	0.005295748
1994	0.0180	0.005244433
1995	0.0530	0.008917974
1996	0.0650	0.010305861
1997	0.0860	0.017118305
1998	0.0990	0.017857143
1999	0.1010	0.017602041
2000	0.1120	0.013520408
2001	0.1590	0.029336735
2002	0.1510	0.017602041
2003	0.1670	0.024489796
2004	0.1760	0.023469388
2005	0.1850	0.019897959
2006	0.1560	0.014795918
2007	0.1650	0.014540816
2008	0.1620	0.013265306
2009	0.1720	0.015816327
2010	0.1840	0.012755102
2011	0.1700	0.014540816
2012	0.1780	0.013775510
2013	0.1750	0.014030612
2014	0.1610	0.014030612
2015	0.1890	0.014030612
2-14 prevalence HH		
2005	0.006	0.003606694
2008	0.023	0.011959731
2012	0.012	0.005496121
2017	0.007	0.003100896
15-24 prevalence HH		
2005	0.064	0.01589421
2008	0.039	0.013461811
2012	0.041	0.013623085
2016	0.036	0.02098270
2017	0.044	0.011766177
25+ prevalence HH		
2005	0.08	0.014537051
2008	0.086	0.014330821
2012	0.125	0.033606887
2016	0.141	0.02687630
2017	0.147	0.017317657
ANC prevalence, by age
1994	1	0.014760	0.009084
1994	2	0.022500	0.009195
1994	3	0.026846	0.011610
1994	4	0.006098	0.007538
1994	5	0.006410	0.011205
1995	1	0.058091	0.018684
1995	2	0.046272	0.013207
1995	3	0.042254	0.014802
1995	4	0.096045	0.027463
1995	5	0.062500	0.030635
1996	1	0.054622	0.018265
1996	2	0.061728	0.016579
1996	3	0.075949	0.021338
1996	4	0.044872	0.020553
1996	5	0.085714	0.041490
1997	1	0.060606	0.029888
1997	2	0.119205	0.032807
1997	3	0.070968	0.025657
1997	4	0.060606	0.036698
1997	5	0.131579	0.068910
1998	1	0.074074	0.031394
1998	2	0.132948	0.032101
1998	3	0.118519	0.034623
1998	4	0.065934	0.032437
1998	5	0.085106	0.051016
1999	1	0.051852	0.023751
1999	2	0.133758	0.033794
1999	3	0.084615	0.030385
1999	4	0.144330	0.044475
1999	5	0.100000	0.059568
2000	1	0.072917	0.032287
2000	2	0.113333	0.015165
2000	3	0.133333	0.032643
2000	4	0.142857	0.038083
2000	5	0.063830	0.017805
2001	1	0.076190	0.027296
2001	2	0.183333	0.037467
2001	3	0.166667	0.031469
2001	4	0.178082	0.048245
2001	5	0.204545	0.056573
2002	1	0.059322	0.021345
2002	2	0.172589	0.030249
2002	3	0.214815	0.048545
2002	4	0.169811	0.050289
2002	5	0.120000	0.035728
2003	1	0.083333	0.021766
2003	2	0.162921	0.019839
2003	3	0.242424	0.028461
2003	4	0.201613	0.035478
2003	5	0.129630	0.052092
2004	1	0.059829	0.014373
2004	2	0.150943	0.027948
2004	3	0.223881	0.036383
2004	4	0.268293	0.052044
2004	5	0.236842	0.062643
2005	1	0.103175	0.025997
2005	2	0.159763	0.028259
2005	3	0.232394	0.028635
2005	4	0.245614	0.038123
2005	5	0.217391	0.064996
2006	1	0.087786	0.018392
2006	2	0.188295	0.021367
2006	3	0.202532	0.028536
2006	4	0.180905	0.027937
2006	5	0.142857	0.031663
2007	1	0.073359	0.016026
2007	2	0.155425	0.020166
2007	3	0.205993	0.032647
2007	4	0.218935	0.031014
2007	5	0.231481	0.042819
2008	1	0.039823	0.014634
2008	2	0.154519	0.017194
2008	3	0.236000	0.024647
2008	4	0.273292	0.041393
2008	5	0.142857	0.033326
2009	1	0.077670	0.017987
2009	2	0.160142	0.025503
2009	3	0.213974	0.031235
2009	4	0.279412	0.049872
2009	5	0.156863	0.033879
2010	1	0.086792	0.017346
2010	2	0.156863	0.020564
2010	3	0.240000	0.028081
2010	4	0.225434	0.027669
2010	5	0.306931	0.052503
2011	1	0.081081	0.015251
2011	2	0.160000	0.020766
2011	3	0.216117	0.030352
2011	4	0.223464	0.040156
2011	5	0.164948	0.038648
2012	1	0.068493	0.017394
2012	2	0.138037	0.017179
2012	3	0.216783	0.024210
2012	4	0.254717	0.032438
2012	5	0.173077	0.051971
2013	1	0.042254	0.014956
2013	2	0.150602	0.021441
2013	3	0.232932	0.029860
2013	4	0.229167	0.028509
2013	5	0.256000	0.034405
2014	1	0.066667	0.018442
2014	2	0.118644	0.018086
2014	3	0.207407	0.028046
2014	4	0.225275	0.035030
2014	5	0.239130	0.041682
2015	1	0.047210	0.014975
2015	2	0.115069	0.016079
2015	3	0.265101	0.028653
2015	4	0.276042	0.032542
2015	5	0.296610	0.042334
2017	1	0.069000	0.020408
2017	2	0.109000	0.019643
2017	3	0.211000	0.032143
2017	4	0.236000	0.042347
2017	5	0.293000	0.041582
2019	1	0.123000	0.036480
2019	2	0.114000	0.024745
2019	3	0.269000	0.036224
2019	4	0.327000	0.045918
2019	5	0.439000	0.057143
ANCageW_init
0.210	0.286	0.233	0.155	0.089	0.026
ANCageW_change
-0.0082	0.0006	0.0042	0.0000	0.0039	-0.0006
SpecificityANC
0.990
RRprevPrivateANC
0.346
PropnPregPrivate
0.051	0.099	0.160	0.232	0.194	0.165	0.155
Miscarriage
0.030	0.039
