Rate of 1st-time HIV testing in uninfected females aged 25																																																																																					
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0088	0.0168	0.0241	0.0306	0.0363	0.0414	0.0462	0.0505	0.0540	0.0566	0.0580	0.0577	0.0550	0.0534	0.0600	0.0571	0.0624	0.0857	0.2314	0.2575	0.2184	0.2311	0.1809	0.2282	0.2756	0.2807	0.2634	0.2845	0.3488	0.2298	0.3175	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888	0.2888
Adult numbers tested for HIV																																																																																					
0.0	0.0	0.0	0.0	0.0	0.0	123746.9	247493.9	371240.8	494987.8	618734.7	742481.7	866228.6	989975.5	1113722.5	1237469.4	1361216.4	1484963.3	1615201.3	1745439.3	2174749.6	2417331.4	2746823.9	3427448.0	7614415.7	10376224.5	9633233.2	9847819.0	8208788.3	9514083.7	12202184.7	13347568.1	12784658.1	13596451.1	17203267.4	12938499.1	15371573.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Numbers tested for HIV, 5-14																																																																																					
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	357266.6	579876.7	602532.2	621900.8	709875.4	520003.5	683906.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proportion of HIV+ OI patients who are diagnosed																																																																																					
0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.0800	0.2000	0.3100	0.3900	0.4000	0.5300	0.6400	0.8300	0.8700	0.9000	0.9400	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500	0.9500
Annual rate of initiation into regular testing: sex workers																																																																																					
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Annual rate of initiation into regular testing: 15-19 year olds																																																																																					
