ANC prevalence, all ages		
1990	0.0066	0.001669792
1991	0.0112	0.002359211
1992	0.0253	0.003121411
1993	0.0413	0.00424586
1994	0.0644	0.005245142
1995	0.1203	0.010196815
1996	0.1549	0.009342045
1997	0.1710	0.012354389
1998	0.2250	0.016581633
1999	0.2390	0.010969388
2000	0.2940	0.009183673
2001	0.2980	0.011734694
2002	0.3160	0.009948980
2003	0.2960	0.009438776
2004	0.3310	0.010969388
2005	0.3240	0.009438776
2006	0.3080	0.006377551
2007	0.3050	0.006887755
2008	0.2990	0.007142857
2009	0.2980	0.006377551
2010	0.3040	0.006887755
2011	0.2870	0.007142857
2012	0.2990	0.008163265
2013	0.2860	0.008418367
2014	0.2760	0.008418367
2015	0.3010	0.008418367
2-14 prevalence HH
2005	0.029	0.008587446
2008	0.022	0.006473175
2012	0.021	0.007061807
2017	0.012	0.004374671
15-24 prevalence HH		
2005	0.09	0.017770458
2008	0.101	0.026923892
2012	0.058	0.010628593
2016	0.053	0.024882100
2017	0.065	0.013335184
25+ prevalence HH		
2005	0.149	0.016576237
2008	0.144	0.016796953
2012	0.188	0.021369503
2016	0.238	0.024638300
2017	0.187	0.016030608
ANC prevalence, by age
1994	1	0.065104	0.015611
1994	2	0.085642	0.012314
1994	3	0.089510	0.013239
1994	4	0.065666	0.013304
1994	5	0.016598	0.010205
1995	1	0.151724	0.036943
1995	2	0.165698	0.024858
1995	3	0.137500	0.023871
1995	4	0.080000	0.023787
1995	5	0.020833	0.018076
1996	1	0.199187	0.031575
1996	2	0.232075	0.022738
1996	3	0.182178	0.021299
1996	4	0.135714	0.025380
1996	5	0.160494	0.035761
1997	1	0.126437	0.031332
1997	2	0.211640	0.026086
1997	3	0.187845	0.025491
1997	4	0.153509	0.029668
1997	5	0.137255	0.042459
1998	1	0.231429	0.027994
1998	2	0.236392	0.020792
1998	3	0.275387	0.023000
1998	4	0.216667	0.026961
1998	5	0.122449	0.029108
1999	1	0.209135	0.024755
1999	2	0.250000	0.017751
1999	3	0.259542	0.017961
1999	4	0.234317	0.022581
1999	5	0.198606	0.029252
2000	1	0.185676	0.025837
2000	2	0.346154	0.015952
2000	3	0.322816	0.023110
2000	4	0.303636	0.021561
2000	5	0.204000	0.025117
2001	1	0.186235	0.020957
2001	2	0.309524	0.016917
2001	3	0.372967	0.018228
2001	4	0.314908	0.021272
2001	5	0.244713	0.023528
2002	1	0.191321	0.017408
2002	2	0.320351	0.016770
2002	3	0.393764	0.017086
2002	4	0.348921	0.022251
2002	5	0.268382	0.029038
2003	1	0.154348	0.015999
2003	2	0.286344	0.013511
2003	3	0.361275	0.021457
2003	4	0.353553	0.020566
2003	5	0.281588	0.026666
2004	1	0.186695	0.020555
2004	2	0.313253	0.015420
2004	3	0.409502	0.017598
2004	4	0.374384	0.023092
2004	5	0.318644	0.030103
2005	1	0.186992	0.018292
2005	2	0.297791	0.015896
2005	3	0.410431	0.016877
2005	4	0.391844	0.020617
2005	5	0.320144	0.029902
2006	1	0.159770	0.012384
2006	2	0.258231	0.010876
2006	3	0.385151	0.011235
2006	4	0.399142	0.015643
2006	5	0.328846	0.021691
2007	1	0.133696	0.011469
2007	2	0.251436	0.010617
2007	3	0.367486	0.011372
2007	4	0.440000	0.015843
2007	5	0.359107	0.018797
2008	1	0.143545	0.011425
2008	2	0.242147	0.008353
2008	3	0.366569	0.014131
2008	4	0.405705	0.014604
2008	5	0.346264	0.016164
2009	1	0.120891	0.010472
2009	2	0.242318	0.009995
2009	3	0.350716	0.011625
2009	4	0.435875	0.016171
2009	5	0.382609	0.018081
2010	1	0.126268	0.010874
2010	2	0.243627	0.009568
2010	3	0.363071	0.012737
2010	4	0.405431	0.017549
2010	5	0.422018	0.021385
2011	1	0.120293	0.011279
2011	2	0.216914	0.010342
2011	3	0.335033	0.011397
2011	4	0.422203	0.016538
2011	5	0.384236	0.022566
2012	1	0.127252	0.010866
2012	2	0.226415	0.010521
2012	3	0.336761	0.013750
2012	4	0.413586	0.016565
2012	5	0.432956	0.020074
2013	1	0.128739	0.013106
2013	2	0.200689	0.009663
2013	3	0.316588	0.012406
2013	4	0.406080	0.015870
2013	5	0.415945	0.022557
2014	1	0.104141	0.010560
2014	2	0.184337	0.010725
2014	3	0.287973	0.012848
2014	4	0.415305	0.016549
2014	5	0.469136	0.021051
2015	1	0.097756	0.011069
2015	2	0.197309	0.010299
2015	3	0.294332	0.013833
2015	4	0.433333	0.016532
2015	5	0.476336	0.020343
2017	1	0.102000	0.015561
2017	2	0.181000	0.013776
2017	3	0.252000	0.014286
2017	4	0.394000	0.016837
2017	5	0.412000	0.027041
2019	1	0.077000	0.013776
2019	2	0.146000	0.014031
2019	3	0.238000	0.015306
2019	4	0.366000	0.020153
2019	5	0.460000	0.025000
ANCageW_init
0.137	0.306	0.281	0.166	0.087	0.023
ANCageW_change
-0.0097	-0.0114	0.0041	0.0110	0.0043	0.0017
SpecificityANC
0.990
RRprevPrivateANC
0.346
PropnPregPrivate
0.072	0.138	0.223	0.323	0.270	0.230	0.215
Miscarriage
0.030	0.039
