"indicator","year","parameter_set","value"
"TotalHIVtests",2054,"2",20168300
"TotalHIVtests",2055,"1",24918000
"TotalHIVtests",2055,"2",20250900
"TotalHIVtests",2056,"1",25027200
"TotalHIVtests",2056,"2",20331600
"TotalHIVtests",2057,"1",25133500
"TotalHIVtests",2057,"2",20409900
"TotalHIVtests",2058,"1",25236200
"TotalHIVtests",2058,"2",20485200
"TotalHIVtests",2059,"1",25334600
"TotalHIVtests",2059,"2",20556900
"TotalHIVtests",2060,"1",25428000
"TotalHIVtests",2060,"2",20624600
"TotalHIVtests",2061,"1",25516000
"TotalHIVtests",2061,"2",20687800
"TotalHIVtests",2062,"1",25598000
"TotalHIVtests",2062,"2",20746100
"TotalHIVtests",2063,"1",25673700
"TotalHIVtests",2063,"2",20799200
"TotalHIVtests",2064,"1",25742900
"TotalHIVtests",2064,"2",20847000
"TotalHIVtests",2065,"1",25805400
"TotalHIVtests",2065,"2",20889400
"TotalHIVtests",2066,"1",25861300
"TotalHIVtests",2066,"2",20926600
"TotalHIVtests",2067,"1",25910800
"TotalHIVtests",2067,"2",20958600
"TotalHIVtests",2068,"1",25954200
"TotalHIVtests",2068,"2",20985700
"TotalHIVtests",2069,"1",25991700
"TotalHIVtests",2069,"2",21008100
"TotalHIVtests",2070,"1",26023900
"TotalHIVtests",2070,"2",21026300
"NewAdultHIV",1985,"1",2299.97
"NewAdultHIV",1985,"2",2734.89
"NewAdultHIV",1986,"1",8400.61
"NewAdultHIV",1986,"2",10436.9
"NewAdultHIV",1987,"1",20992.4
"NewAdultHIV",1987,"2",26680.3
"NewAdultHIV",1988,"1",41866.3
"NewAdultHIV",1988,"2",52708.1
"NewAdultHIV",1989,"1",70972.4
"NewAdultHIV",1989,"2",86241.7
"NewAdultHIV",1990,"1",107794
"NewAdultHIV",1990,"2",125021
"NewAdultHIV",1991,"1",153796
"NewAdultHIV",1991,"2",170423
"NewAdultHIV",1992,"1",208215
"NewAdultHIV",1992,"2",222238
"NewAdultHIV",1993,"1",266297
"NewAdultHIV",1993,"2",276332
"NewAdultHIV",1994,"1",322956
"NewAdultHIV",1994,"2",328273
"NewAdultHIV",1995,"1",373446
"NewAdultHIV",1995,"2",374065
"NewAdultHIV",1996,"1",414511
"NewAdultHIV",1996,"2",411227
"NewAdultHIV",1997,"1",441087
"NewAdultHIV",1997,"2",435324
"NewAdultHIV",1998,"1",457328
"NewAdultHIV",1998,"2",450307
"NewAdultHIV",1999,"1",464296
"NewAdultHIV",1999,"2",456872
"NewAdultHIV",2000,"1",462864
"NewAdultHIV",2000,"2",455572
"NewAdultHIV",2001,"1",455296
"NewAdultHIV",2001,"2",448415
"NewAdultHIV",2002,"1",445112
"NewAdultHIV",2002,"2",438663
"NewAdultHIV",2003,"1",434875
"NewAdultHIV",2003,"2",428825
"NewAdultHIV",2004,"1",424111
"NewAdultHIV",2004,"2",418471
"NewAdultHIV",2005,"1",413585
"NewAdultHIV",2005,"2",408231
"NewAdultHIV",2006,"1",404955
"NewAdultHIV",2006,"2",399732
"NewAdultHIV",2007,"1",398967
"NewAdultHIV",2007,"2",393879
"NewAdultHIV",2008,"1",393147
"NewAdultHIV",2008,"2",388166
"NewAdultHIV",2009,"1",385169
"NewAdultHIV",2009,"2",379865
"NewAdultHIV",2010,"1",376056
"NewAdultHIV",2010,"2",369852
"NewAdultHIV",2011,"1",363353
"NewAdultHIV",2011,"2",356502
"NewAdultHIV",2012,"1",344731
"NewAdultHIV",2012,"2",338011
"NewAdultHIV",2013,"1",327405
"NewAdultHIV",2013,"2",321258
"NewAdultHIV",2014,"1",309317
"NewAdultHIV",2014,"2",303591
"NewAdultHIV",2015,"1",295183
"NewAdultHIV",2015,"2",289399
"NewAdultHIV",2016,"1",272728
"NewAdultHIV",2016,"2",267396
"NewAdultHIV",2017,"1",244465
"NewAdultHIV",2017,"2",240531
"NewAdultHIV",2018,"1",225126
"NewAdultHIV",2018,"2",222338
"NewAdultHIV",2019,"1",206336
"NewAdultHIV",2019,"2",204897
"NewAdultHIV",2020,"1",196554
"NewAdultHIV",2020,"2",196135
"NewAdultHIV",2021,"1",185540
"NewAdultHIV",2021,"2",184770
"NewAdultHIV",2022,"1",176236
"NewAdultHIV",2022,"2",174825
"NewAdultHIV",2023,"1",167496
"NewAdultHIV",2023,"2",165048
"NewAdultHIV",2024,"1",162615
"NewAdultHIV",2024,"2",159944
"NewAdultHIV",2025,"1",254515
"NewAdultHIV",2025,"2",249777
"NewAdultHIV",2026,"1",272932
"NewAdultHIV",2026,"2",267777
"NewAdultHIV",2027,"1",278755
"NewAdultHIV",2027,"2",273297
"NewAdultHIV",2028,"1",281069
"NewAdultHIV",2028,"2",275608
"NewAdultHIV",2029,"1",281150
"NewAdultHIV",2029,"2",275917
"NewAdultHIV",2030,"1",279648
"NewAdultHIV",2030,"2",274766
"NewAdultHIV",2031,"1",277015
"NewAdultHIV",2031,"2",272510
"NewAdultHIV",2032,"1",273552
"NewAdultHIV",2032,"2",269391
"NewAdultHIV",2033,"1",269513
"NewAdultHIV",2033,"2",265651
"NewAdultHIV",2034,"1",265151
"NewAdultHIV",2034,"2",261550
"NewAdultHIV",2035,"1",260684
"NewAdultHIV",2035,"2",257322
"NewAdultHIV",2036,"1",256244
"NewAdultHIV",2036,"2",253093
"NewAdultHIV",2037,"1",251908
"NewAdultHIV",2037,"2",248936
"NewAdultHIV",2038,"1",247744
"NewAdultHIV",2038,"2",244926
"NewAdultHIV",2039,"1",243836
"NewAdultHIV",2039,"2",241149
"NewAdultHIV",2040,"1",240264
"NewAdultHIV",2040,"2",237689
"NewAdultHIV",2041,"1",237069
"NewAdultHIV",2041,"2",234588
"NewAdultHIV",2042,"1",234264
"NewAdultHIV",2042,"2",231856
"NewAdultHIV",2043,"1",231849
"NewAdultHIV",2043,"2",229488
"NewAdultHIV",2044,"1",229818
"NewAdultHIV",2044,"2",227479
"NewAdultHIV",2045,"1",228137
"NewAdultHIV",2045,"2",225792
"NewAdultHIV",2046,"1",226761
"NewAdultHIV",2046,"2",224388
"NewAdultHIV",2047,"1",225648
"NewAdultHIV",2047,"2",223227
"NewAdultHIV",2048,"1",224757
"NewAdultHIV",2048,"2",222271
"NewAdultHIV",2049,"1",224061
"NewAdultHIV",2049,"2",221494
"NewAdultHIV",2050,"1",223534
"NewAdultHIV",2050,"2",220873
"NewAdultHIV",2051,"1",223152
"NewAdultHIV",2051,"2",220387
"NewAdultHIV",2052,"1",222895
"NewAdultHIV",2052,"2",220015
"NewAdultHIV",2053,"1",222745
"NewAdultHIV",2053,"2",219740
"NewAdultHIV",2054,"1",222681
"NewAdultHIV",2054,"2",219541
"NewAdultHIV",2055,"1",222684
"NewAdultHIV",2055,"2",219400
"NewAdultHIV",2056,"1",222734
"NewAdultHIV",2056,"2",219298
"NewAdultHIV",2057,"1",222813
"NewAdultHIV",2057,"2",219220
"NewAdultHIV",2058,"1",222906
"NewAdultHIV",2058,"2",219150
"NewAdultHIV",2059,"1",222998
"NewAdultHIV",2059,"2",219078
"NewAdultHIV",2060,"1",223080
"NewAdultHIV",2060,"2",218992
"NewAdultHIV",2061,"1",223142
"NewAdultHIV",2061,"2",218888
"NewAdultHIV",2062,"1",223181
"NewAdultHIV",2062,"2",218763
"NewAdultHIV",2063,"1",223196
"NewAdultHIV",2063,"2",218616
"NewAdultHIV",2064,"1",223188
"NewAdultHIV",2064,"2",218450
"NewAdultHIV",2065,"1",223160
"NewAdultHIV",2065,"2",218269
"NewAdultHIV",2066,"1",223118
"NewAdultHIV",2066,"2",218078
"NewAdultHIV",2067,"1",223069
"NewAdultHIV",2067,"2",217884
"NewAdultHIV",2068,"1",223018
"NewAdultHIV",2068,"2",217694
"NewAdultHIV",2069,"1",222974
"NewAdultHIV",2069,"2",217513
"NewAdultHIV",2070,"1",222940
"NewAdultHIV",2070,"2",217347
"AIDSdeathsAdultM",1985,"1",1.31175
"AIDSdeathsAdultM",1985,"2",1.33662
"AIDSdeathsAdultM",1986,"1",12.2186
"AIDSdeathsAdultM",1986,"2",12.4572
"AIDSdeathsAdultM",1987,"1",49.177
"AIDSdeathsAdultM",1987,"2",50.8951
"AIDSdeathsAdultM",1988,"1",154.528
"AIDSdeathsAdultM",1988,"2",164.042
"AIDSdeathsAdultM",1989,"1",415.693
"AIDSdeathsAdultM",1989,"2",451.717
"AIDSdeathsAdultM",1990,"1",971.649
"AIDSdeathsAdultM",1990,"2",1070.41
"AIDSdeathsAdultM",1991,"1",2002.24
"AIDSdeathsAdultM",1991,"2",2212.37
"AIDSdeathsAdultM",1992,"1",3749.29
"AIDSdeathsAdultM",1992,"2",4119.68
"AIDSdeathsAdultM",1993,"1",6429.37
"AIDSdeathsAdultM",1993,"2",6982.23
"AIDSdeathsAdultM",1994,"1",10254.8
"AIDSdeathsAdultM",1994,"2",10968.2
"AIDSdeathsAdultM",1995,"1",15397
"AIDSdeathsAdultM",1995,"2",16197
"AIDSdeathsAdultM",1996,"1",21960.9
"AIDSdeathsAdultM",1996,"2",22725.5
"AIDSdeathsAdultM",1997,"1",29685.3
"AIDSdeathsAdultM",1997,"2",30251.5
"AIDSdeathsAdultM",1998,"1",38588.6
"AIDSdeathsAdultM",1998,"2",38791.5
"AIDSdeathsAdultM",1999,"1",48468.4
"AIDSdeathsAdultM",1999,"2",48155
"AIDSdeathsAdultM",2000,"1",59000.1
"AIDSdeathsAdultM",2000,"2",58063.5
"AIDSdeathsAdultM",2001,"1",69038.9
"AIDSdeathsAdultM",2001,"2",67299.8
"AIDSdeathsAdultM",2002,"1",79416.2
"AIDSdeathsAdultM",2002,"2",76814.4
"AIDSdeathsAdultM",2003,"1",89457.9
"AIDSdeathsAdultM",2003,"2",85994
"AIDSdeathsAdultM",2004,"1",99378.5
"AIDSdeathsAdultM",2004,"2",95347.1
"AIDSdeathsAdultM",2005,"1",103058
"AIDSdeathsAdultM",2005,"2",98063.8
"AIDSdeathsAdultM",2006,"1",102713
"AIDSdeathsAdultM",2006,"2",96750.7
"AIDSdeathsAdultM",2007,"1",98095.1
"AIDSdeathsAdultM",2007,"2",91312.4
"AIDSdeathsAdultM",2008,"1",92355.6
"AIDSdeathsAdultM",2008,"2",85387.1
"AIDSdeathsAdultM",2009,"1",85372.8
"AIDSdeathsAdultM",2009,"2",78815.4
"AIDSdeathsAdultM",2010,"1",74157.5
"AIDSdeathsAdultM",2010,"2",68777
"AIDSdeathsAdultM",2011,"1",60855
"AIDSdeathsAdultM",2011,"2",57220.9
"AIDSdeathsAdultM",2012,"1",50529.8
"AIDSdeathsAdultM",2012,"2",48404.4
"AIDSdeathsAdultM",2013,"1",44594
"AIDSdeathsAdultM",2013,"2",43327.2
"AIDSdeathsAdultM",2014,"1",41177.3
"AIDSdeathsAdultM",2014,"2",40310
"AIDSdeathsAdultM",2015,"1",38766.6
"AIDSdeathsAdultM",2015,"2",38107
"AIDSdeathsAdultM",2016,"1",36183.4
"AIDSdeathsAdultM",2016,"2",35782.8
"AIDSdeathsAdultM",2017,"1",33212.9
"AIDSdeathsAdultM",2017,"2",33054.7
"AIDSdeathsAdultM",2018,"1",30878.3
"AIDSdeathsAdultM",2018,"2",30930.8
"AIDSdeathsAdultM",2019,"1",28908.2
"AIDSdeathsAdultM",2019,"2",29166.6
"AIDSdeathsAdultM",2020,"1",27448.4
"AIDSdeathsAdultM",2020,"2",27850
"AIDSdeathsAdultM",2021,"1",26787.4
"AIDSdeathsAdultM",2021,"2",27300.7
"AIDSdeathsAdultM",2022,"1",26067.2
"AIDSdeathsAdultM",2022,"2",26745.7
"AIDSdeathsAdultM",2023,"1",25075.3
"AIDSdeathsAdultM",2023,"2",25941.1
"AIDSdeathsAdultM",2024,"1",23970.3
"AIDSdeathsAdultM",2024,"2",24873.1
"AIDSdeathsAdultM",2025,"1",23168.6
"AIDSdeathsAdultM",2025,"2",24069.6
"AIDSdeathsAdultM",2026,"1",22748.7
"AIDSdeathsAdultM",2026,"2",23592.6
"AIDSdeathsAdultM",2027,"1",22691.1
"AIDSdeathsAdultM",2027,"2",23459.5
"AIDSdeathsAdultM",2028,"1",22952.8
"AIDSdeathsAdultM",2028,"2",23639.9
"AIDSdeathsAdultM",2029,"1",23429.6
"AIDSdeathsAdultM",2029,"2",24062.4
"AIDSdeathsAdultM",2030,"1",23989.9
"AIDSdeathsAdultM",2030,"2",24615
"AIDSdeathsAdultM",2031,"1",24536.9
"AIDSdeathsAdultM",2031,"2",25198.9
"AIDSdeathsAdultM",2032,"1",25017.5
"AIDSdeathsAdultM",2032,"2",25744.1
"AIDSdeathsAdultM",2033,"1",25418.9
"AIDSdeathsAdultM",2033,"2",26219
"AIDSdeathsAdultM",2034,"1",25743
"AIDSdeathsAdultM",2034,"2",26613.1
"AIDSdeathsAdultM",2035,"1",25998.4
"AIDSdeathsAdultM",2035,"2",26928.3
"AIDSdeathsAdultM",2036,"1",26195.1
"AIDSdeathsAdultM",2036,"2",27172.2
"AIDSdeathsAdultM",2037,"1",26342.6
"AIDSdeathsAdultM",2037,"2",27354.2
"AIDSdeathsAdultM",2038,"1",26449.7
"AIDSdeathsAdultM",2038,"2",27484.6
"AIDSdeathsAdultM",2039,"1",26524.4
"AIDSdeathsAdultM",2039,"2",27573.2
"AIDSdeathsAdultM",2040,"1",26574.7
"AIDSdeathsAdultM",2040,"2",27629.8
"AIDSdeathsAdultM",2041,"1",26605.2
"AIDSdeathsAdultM",2041,"2",27660.9
"AIDSdeathsAdultM",2042,"1",26616
"AIDSdeathsAdultM",2042,"2",27668.3
"AIDSdeathsAdultM",2043,"1",26608.7
"AIDSdeathsAdultM",2043,"2",27654.7
"AIDSdeathsAdultM",2044,"1",26585.2
"AIDSdeathsAdultM",2044,"2",27623.2
"AIDSdeathsAdultM",2045,"1",26547
"AIDSdeathsAdultM",2045,"2",27575.9
"AIDSdeathsAdultM",2046,"1",26495.8
"AIDSdeathsAdultM",2046,"2",27515.1
"AIDSdeathsAdultM",2047,"1",26432.9
"AIDSdeathsAdultM",2047,"2",27442.3
"AIDSdeathsAdultM",2048,"1",26359.5
"AIDSdeathsAdultM",2048,"2",27359.1
"AIDSdeathsAdultM",2049,"1",26276.8
"AIDSdeathsAdultM",2049,"2",27266.5
"AIDSdeathsAdultM",2050,"1",26185.5
"AIDSdeathsAdultM",2050,"2",27165.7
"AIDSdeathsAdultM",2051,"1",26086.4
"AIDSdeathsAdultM",2051,"2",27057.3
"AIDSdeathsAdultM",2052,"1",25980.1
"AIDSdeathsAdultM",2052,"2",26941.9
"AIDSdeathsAdultM",2053,"1",25867.3
"AIDSdeathsAdultM",2053,"2",26820.2
"AIDSdeathsAdultM",2054,"1",25748.4
"AIDSdeathsAdultM",2054,"2",26692.6
"AIDSdeathsAdultM",2055,"1",25624.2
"AIDSdeathsAdultM",2055,"2",26559.8
"AIDSdeathsAdultM",2056,"1",25495.1
"AIDSdeathsAdultM",2056,"2",26422.4
"AIDSdeathsAdultM",2057,"1",25362
"AIDSdeathsAdultM",2057,"2",26281
"AIDSdeathsAdultM",2058,"1",25225.7
"AIDSdeathsAdultM",2058,"2",26136.5
"AIDSdeathsAdultM",2059,"1",25086.9
"AIDSdeathsAdultM",2059,"2",25989.5
"AIDSdeathsAdultM",2060,"1",24946.5
"AIDSdeathsAdultM",2060,"2",25841
"AIDSdeathsAdultM",2061,"1",24805.4
"AIDSdeathsAdultM",2061,"2",25691.7
"AIDSdeathsAdultM",2062,"1",24664.3
"AIDSdeathsAdultM",2062,"2",25542.5
"AIDSdeathsAdultM",2063,"1",24524.2
"AIDSdeathsAdultM",2063,"2",25394.4
"AIDSdeathsAdultM",2064,"1",24386
"AIDSdeathsAdultM",2064,"2",25248
"AIDSdeathsAdultM",2065,"1",24250.4
"AIDSdeathsAdultM",2065,"2",25104.4
"AIDSdeathsAdultM",2066,"1",24118.3
"AIDSdeathsAdultM",2066,"2",24964.3
"AIDSdeathsAdultM",2067,"1",23990.7
"AIDSdeathsAdultM",2067,"2",24828.6
"AIDSdeathsAdultM",2068,"1",23868.1
"AIDSdeathsAdultM",2068,"2",24698.2
"AIDSdeathsAdultM",2069,"1",23751.4
"AIDSdeathsAdultM",2069,"2",24573.6
"AIDSdeathsAdultM",2070,"1",23641.3
"AIDSdeathsAdultM",2070,"2",24455.6
"AIDSdeathsAdultF",1985,"1",1.35479
"AIDSdeathsAdultF",1985,"2",1.3812
"AIDSdeathsAdultF",1986,"1",11.672
"AIDSdeathsAdultF",1986,"2",11.8916
"AIDSdeathsAdultF",1987,"1",40.6038
"AIDSdeathsAdultF",1987,"2",41.6065
"AIDSdeathsAdultF",1988,"1",111.001
"AIDSdeathsAdultF",1988,"2",115.021
"AIDSdeathsAdultF",1989,"1",276.467
"AIDSdeathsAdultF",1989,"2",289.9
"AIDSdeathsAdultF",1990,"1",636.17
"AIDSdeathsAdultF",1990,"2",671.574
"AIDSdeathsAdultF",1991,"1",1356.14
"AIDSdeathsAdultF",1991,"2",1431.09
"AIDSdeathsAdultF",1992,"1",2658.89
"AIDSdeathsAdultF",1992,"2",2787.59
"AIDSdeathsAdultF",1993,"1",4824.08
"AIDSdeathsAdultF",1993,"2",5002.58
"AIDSdeathsAdultF",1994,"1",8178.76
"AIDSdeathsAdultF",1994,"2",8368.4
"AIDSdeathsAdultF",1995,"1",13072.2
"AIDSdeathsAdultF",1995,"2",13185.1
"AIDSdeathsAdultF",1996,"1",19838.7
"AIDSdeathsAdultF",1996,"2",19730.6
"AIDSdeathsAdultF",1997,"1",28508.2
"AIDSdeathsAdultF",1997,"2",27976.3
"AIDSdeathsAdultF",1998,"1",39300.9
"AIDSdeathsAdultF",1998,"2",38117.4
"AIDSdeathsAdultF",1999,"1",52184.7
"AIDSdeathsAdultF",1999,"2",50117.1
"AIDSdeathsAdultF",2000,"1",66817.8
"AIDSdeathsAdultF",2000,"2",63683.8
"AIDSdeathsAdultF",2001,"1",81336.2
"AIDSdeathsAdultF",2001,"2",76782.2
"AIDSdeathsAdultF",2002,"1",96692.2
"AIDSdeathsAdultF",2002,"2",90579.1
"AIDSdeathsAdultF",2003,"1",112179
"AIDSdeathsAdultF",2003,"2",104460
"AIDSdeathsAdultF",2004,"1",127683
"AIDSdeathsAdultF",2004,"2",118897
"AIDSdeathsAdultF",2005,"1",130575
"AIDSdeathsAdultF",2005,"2",120038
"AIDSdeathsAdultF",2006,"1",125374
"AIDSdeathsAdultF",2006,"2",113414
"AIDSdeathsAdultF",2007,"1",113218
"AIDSdeathsAdultF",2007,"2",100943
"AIDSdeathsAdultF",2008,"1",100977
"AIDSdeathsAdultF",2008,"2",89918.6
"AIDSdeathsAdultF",2009,"1",88910.3
"AIDSdeathsAdultF",2009,"2",80080.6
"AIDSdeathsAdultF",2010,"1",74853.2
"AIDSdeathsAdultF",2010,"2",69006.7
"AIDSdeathsAdultF",2011,"1",61621.6
"AIDSdeathsAdultF",2011,"2",58449.3
"AIDSdeathsAdultF",2012,"1",49971.1
"AIDSdeathsAdultF",2012,"2",48583.8
"AIDSdeathsAdultF",2013,"1",41703.4
"AIDSdeathsAdultF",2013,"2",41166.7
"AIDSdeathsAdultF",2014,"1",36358.1
"AIDSdeathsAdultF",2014,"2",36152.3
"AIDSdeathsAdultF",2015,"1",32996.9
"AIDSdeathsAdultF",2015,"2",32840.9
"AIDSdeathsAdultF",2016,"1",30145.5
"AIDSdeathsAdultF",2016,"2",30065.8
"AIDSdeathsAdultF",2017,"1",27505.8
"AIDSdeathsAdultF",2017,"2",27469.6
"AIDSdeathsAdultF",2018,"1",25255.7
"AIDSdeathsAdultF",2018,"2",25300
"AIDSdeathsAdultF",2019,"1",23366.4
"AIDSdeathsAdultF",2019,"2",23499.9
"AIDSdeathsAdultF",2020,"1",22137.9
"AIDSdeathsAdultF",2020,"2",22296.9
"AIDSdeathsAdultF",2021,"1",21450.5
"AIDSdeathsAdultF",2021,"2",21599.1
"AIDSdeathsAdultF",2022,"1",21147.6
"AIDSdeathsAdultF",2022,"2",21165.4
"AIDSdeathsAdultF",2023,"1",21096.7
"AIDSdeathsAdultF",2023,"2",20903.3
"AIDSdeathsAdultF",2024,"1",21133.6
"AIDSdeathsAdultF",2024,"2",20723.3
"AIDSdeathsAdultF",2025,"1",21173.3
"AIDSdeathsAdultF",2025,"2",20638.3
"AIDSdeathsAdultF",2026,"1",21291.7
"AIDSdeathsAdultF",2026,"2",20676.1
"AIDSdeathsAdultF",2027,"1",21554.4
"AIDSdeathsAdultF",2027,"2",20878.8
"AIDSdeathsAdultF",2028,"1",21979.3
"AIDSdeathsAdultF",2028,"2",21239.9
"AIDSdeathsAdultF",2029,"1",22492.1
"AIDSdeathsAdultF",2029,"2",21697.7
"AIDSdeathsAdultF",2030,"1",23011.7
"AIDSdeathsAdultF",2030,"2",22180.6
"AIDSdeathsAdultF",2031,"1",23494.2
"AIDSdeathsAdultF",2031,"2",22644
"AIDSdeathsAdultF",2032,"1",23923.6
"AIDSdeathsAdultF",2032,"2",23066.6
"AIDSdeathsAdultF",2033,"1",24301.5
"AIDSdeathsAdultF",2033,"2",23444.9
"AIDSdeathsAdultF",2034,"1",24632.7
"AIDSdeathsAdultF",2034,"2",23779.9
"AIDSdeathsAdultF",2035,"1",24922.7
"AIDSdeathsAdultF",2035,"2",24075.1
"AIDSdeathsAdultF",2036,"1",25176.2
"AIDSdeathsAdultF",2036,"2",24333.9
"AIDSdeathsAdultF",2037,"1",25397.6
"AIDSdeathsAdultF",2037,"2",24560.1
"AIDSdeathsAdultF",2038,"1",25590.7
"AIDSdeathsAdultF",2038,"2",24757
"AIDSdeathsAdultF",2039,"1",25759.5
"AIDSdeathsAdultF",2039,"2",24928.7
"AIDSdeathsAdultF",2040,"1",25907.9
"AIDSdeathsAdultF",2040,"2",25078.8
"AIDSdeathsAdultF",2041,"1",26037.4
"AIDSdeathsAdultF",2041,"2",25209.2
"AIDSdeathsAdultF",2042,"1",26147
"AIDSdeathsAdultF",2042,"2",25319.1
"AIDSdeathsAdultF",2043,"1",26237.4
"AIDSdeathsAdultF",2043,"2",25409.5
"AIDSdeathsAdultF",2044,"1",26309.9
"AIDSdeathsAdultF",2044,"2",25481.7
"AIDSdeathsAdultF",2045,"1",26365.6
