"indicator","year","parameter_set","value"
"TotalHIVtests",2015,"1",12513500
"TotalHIVtests",2015,"2",12468900
"TotalHIVtests",2016,"1",13716200
"TotalHIVtests",2016,"2",13668700
"TotalHIVtests",2017,"1",13172500
"TotalHIVtests",2017,"2",13129700
"TotalHIVtests",2018,"1",14070700
"TotalHIVtests",2018,"2",14025800
"TotalHIVtests",2019,"1",17844300
"TotalHIVtests",2019,"2",17789500
"TotalHIVtests",2020,"1",13718100
"TotalHIVtests",2020,"2",13686200
"TotalHIVtests",2021,"1",15666700
"TotalHIVtests",2021,"2",13565800
"TotalHIVtests",2022,"1",18178000
"TotalHIVtests",2022,"2",14981800
"TotalHIVtests",2023,"1",18651700
"TotalHIVtests",2023,"2",15349600
"TotalHIVtests",2024,"1",19125400
"TotalHIVtests",2024,"2",15727100
"TotalHIVtests",2025,"1",19607700
"TotalHIVtests",2025,"2",16120400
"TotalHIVtests",2026,"1",20034400
"TotalHIVtests",2026,"2",16466300
"TotalHIVtests",2027,"1",20401600
"TotalHIVtests",2027,"2",16761100
"TotalHIVtests",2028,"1",20756600
"TotalHIVtests",2028,"2",17047700
"TotalHIVtests",2029,"1",21108600
"TotalHIVtests",2029,"2",17333000
"TotalHIVtests",2030,"1",21454600
"TotalHIVtests",2030,"2",17613200
"TotalHIVtests",2031,"1",21793200
"TotalHIVtests",2031,"2",17886300
"TotalHIVtests",2032,"1",22119900
"TotalHIVtests",2032,"2",18148200
"TotalHIVtests",2033,"1",22434700
"TotalHIVtests",2033,"2",18399500
"TotalHIVtests",2034,"1",22738700
"TotalHIVtests",2034,"2",18641500
"TotalHIVtests",2035,"1",23034400
"TotalHIVtests",2035,"2",18876800
"TotalHIVtests",2036,"1",23320700
"TotalHIVtests",2036,"2",19104600
"TotalHIVtests",2037,"1",23594400
"TotalHIVtests",2037,"2",19321500
"TotalHIVtests",2038,"1",23855400
"TotalHIVtests",2038,"2",19527400
"TotalHIVtests",2039,"1",24104200
"TotalHIVtests",2039,"2",19722700
"TotalHIVtests",2040,"1",24342100
"TotalHIVtests",2040,"2",19908900
"TotalHIVtests",2041,"1",24571000
"TotalHIVtests",2041,"2",20087500
"TotalHIVtests",2042,"1",24794000
"TotalHIVtests",2042,"2",20261800
"TotalHIVtests",2043,"1",25010200
"TotalHIVtests",2043,"2",20430800
"TotalHIVtests",2044,"1",25218000
"TotalHIVtests",2044,"2",20593000
"TotalHIVtests",2045,"1",25417700
"TotalHIVtests",2045,"2",20748700
"TotalHIVtests",2046,"1",25610300
"TotalHIVtests",2046,"2",20898800
"TotalHIVtests",2047,"1",25797100
"TotalHIVtests",2047,"2",21045000
"TotalHIVtests",2048,"1",25978300
"TotalHIVtests",2048,"2",21187200
"TotalHIVtests",2049,"1",26153700
"TotalHIVtests",2049,"2",21325100
"TotalHIVtests",2050,"1",26323500
"TotalHIVtests",2050,"2",21459000
"TotalHIVtests",2051,"1",26488300
"TotalHIVtests",2051,"2",21589300
"TotalHIVtests",2052,"1",26648700
"TotalHIVtests",2052,"2",21716400
"TotalHIVtests",2053,"1",26805100
"TotalHIVtests",2053,"2",21840500
"TotalHIVtests",2054,"1",26957400
"TotalHIVtests",2054,"2",21961700
"TotalHIVtests",2055,"1",27105600
"TotalHIVtests",2055,"2",22079700
"TotalHIVtests",2056,"1",27249400
"TotalHIVtests",2056,"2",22194400
"TotalHIVtests",2057,"1",27388400
"TotalHIVtests",2057,"2",22305200
"TotalHIVtests",2058,"1",27522100
"TotalHIVtests",2058,"2",22411800
"TotalHIVtests",2059,"1",27650000
"TotalHIVtests",2059,"2",22513600
"TotalHIVtests",2060,"1",27771400
"TotalHIVtests",2060,"2",22610100
"TotalHIVtests",2061,"1",27885900
"TotalHIVtests",2061,"2",22700900
"TotalHIVtests",2062,"1",27993000
"TotalHIVtests",2062,"2",22785600
"TotalHIVtests",2063,"1",28092400
"TotalHIVtests",2063,"2",22863900
"TotalHIVtests",2064,"1",28183900
"TotalHIVtests",2064,"2",22935800
"TotalHIVtests",2065,"1",28267400
"TotalHIVtests",2065,"2",23001100
"TotalHIVtests",2066,"1",28343000
"TotalHIVtests",2066,"2",23059800
"TotalHIVtests",2067,"1",28410700
"TotalHIVtests",2067,"2",23112200
"TotalHIVtests",2068,"1",28470800
"TotalHIVtests",2068,"2",23158500
"TotalHIVtests",2069,"1",28523600
"TotalHIVtests",2069,"2",23198900
"TotalHIVtests",2070,"1",28569600
"TotalHIVtests",2070,"2",23233700
"NewAdultHIV",1985,"1",2299.97
"NewAdultHIV",1985,"2",2734.89
"NewAdultHIV",1986,"1",8400.61
"NewAdultHIV",1986,"2",10436.9
"NewAdultHIV",1987,"1",20992.4
"NewAdultHIV",1987,"2",26680.3
"NewAdultHIV",1988,"1",41866.3
"NewAdultHIV",1988,"2",52708.1
"NewAdultHIV",1989,"1",70972.4
"NewAdultHIV",1989,"2",86241.7
"NewAdultHIV",1990,"1",107794
"NewAdultHIV",1990,"2",125021
"NewAdultHIV",1991,"1",153796
"NewAdultHIV",1991,"2",170423
"NewAdultHIV",1992,"1",208215
"NewAdultHIV",1992,"2",222238
"NewAdultHIV",1993,"1",266297
"NewAdultHIV",1993,"2",276332
"NewAdultHIV",1994,"1",322956
"NewAdultHIV",1994,"2",328273
"NewAdultHIV",1995,"1",373446
"NewAdultHIV",1995,"2",374065
"NewAdultHIV",1996,"1",414511
"NewAdultHIV",1996,"2",411227
"NewAdultHIV",1997,"1",441087
"NewAdultHIV",1997,"2",435324
"NewAdultHIV",1998,"1",457328
"NewAdultHIV",1998,"2",450307
"NewAdultHIV",1999,"1",464296
"NewAdultHIV",1999,"2",456872
"NewAdultHIV",2000,"1",462864
"NewAdultHIV",2000,"2",455572
"NewAdultHIV",2001,"1",455296
"NewAdultHIV",2001,"2",448415
"NewAdultHIV",2002,"1",445112
"NewAdultHIV",2002,"2",438663
"NewAdultHIV",2003,"1",434875
"NewAdultHIV",2003,"2",428825
"NewAdultHIV",2004,"1",424111
"NewAdultHIV",2004,"2",418471
"NewAdultHIV",2005,"1",413585
"NewAdultHIV",2005,"2",408231
"NewAdultHIV",2006,"1",404955
"NewAdultHIV",2006,"2",399732
"NewAdultHIV",2007,"1",398967
"NewAdultHIV",2007,"2",393879
"NewAdultHIV",2008,"1",393147
"NewAdultHIV",2008,"2",388166
"NewAdultHIV",2009,"1",385169
"NewAdultHIV",2009,"2",379865
"NewAdultHIV",2010,"1",376056
"NewAdultHIV",2010,"2",369852
"NewAdultHIV",2011,"1",363353
"NewAdultHIV",2011,"2",356502
"NewAdultHIV",2012,"1",344731
"NewAdultHIV",2012,"2",338011
"NewAdultHIV",2013,"1",327405
"NewAdultHIV",2013,"2",321258
"NewAdultHIV",2014,"1",309317
"NewAdultHIV",2014,"2",303591
"NewAdultHIV",2015,"1",295183
"NewAdultHIV",2015,"2",289399
"NewAdultHIV",2016,"1",272728
"NewAdultHIV",2016,"2",267396
"NewAdultHIV",2017,"1",244465
"NewAdultHIV",2017,"2",240531
"NewAdultHIV",2018,"1",225126
"NewAdultHIV",2018,"2",222338
"NewAdultHIV",2019,"1",206336
"NewAdultHIV",2019,"2",204897
"NewAdultHIV",2020,"1",196554
"NewAdultHIV",2020,"2",196135
"NewAdultHIV",2021,"1",185540
"NewAdultHIV",2021,"2",184770
"NewAdultHIV",2022,"1",176236
"NewAdultHIV",2022,"2",174825
"NewAdultHIV",2023,"1",167496
"NewAdultHIV",2023,"2",165048
"NewAdultHIV",2024,"1",162615
"NewAdultHIV",2024,"2",159944
"NewAdultHIV",2025,"1",158590
"NewAdultHIV",2025,"2",155752
"NewAdultHIV",2026,"1",154900
"NewAdultHIV",2026,"2",151872
"NewAdultHIV",2027,"1",151264
"NewAdultHIV",2027,"2",148009
"NewAdultHIV",2028,"1",147453
"NewAdultHIV",2028,"2",143966
"NewAdultHIV",2029,"1",143478
"NewAdultHIV",2029,"2",139766
"NewAdultHIV",2030,"1",139409
"NewAdultHIV",2030,"2",135482
"NewAdultHIV",2031,"1",135279
"NewAdultHIV",2031,"2",131147
"NewAdultHIV",2032,"1",131099
"NewAdultHIV",2032,"2",126777
"NewAdultHIV",2033,"1",126900
"NewAdultHIV",2033,"2",122405
"NewAdultHIV",2034,"1",122728
"NewAdultHIV",2034,"2",118085
"NewAdultHIV",2035,"1",118621
"NewAdultHIV",2035,"2",113858
"NewAdultHIV",2036,"1",114605
"NewAdultHIV",2036,"2",109747
"NewAdultHIV",2037,"1",110693
"NewAdultHIV",2037,"2",105761
"NewAdultHIV",2038,"1",106900
"NewAdultHIV",2038,"2",101914
"NewAdultHIV",2039,"1",103239
"NewAdultHIV",2039,"2",98215.7
"NewAdultHIV",2040,"1",99720.1
"NewAdultHIV",2040,"2",94674.3
"NewAdultHIV",2041,"1",96342.6
"NewAdultHIV",2041,"2",91286.7
"NewAdultHIV",2042,"1",93100.1
"NewAdultHIV",2042,"2",88044.9
"NewAdultHIV",2043,"1",89985.3
"NewAdultHIV",2043,"2",84940.5
"NewAdultHIV",2044,"1",86995.6
"NewAdultHIV",2044,"2",81969.9
"NewAdultHIV",2045,"1",84126.5
"NewAdultHIV",2045,"2",79127.4
"NewAdultHIV",2046,"1",81370.9
"NewAdultHIV",2046,"2",76405.4
"NewAdultHIV",2047,"1",78721.2
"NewAdultHIV",2047,"2",73795.7
"NewAdultHIV",2048,"1",76170.5
"NewAdultHIV",2048,"2",71290.8
"NewAdultHIV",2049,"1",73714.4
"NewAdultHIV",2049,"2",68885.8
"NewAdultHIV",2050,"1",71348.4
"NewAdultHIV",2050,"2",66575.5
"NewAdultHIV",2051,"1",69068.4
"NewAdultHIV",2051,"2",64355.5
"NewAdultHIV",2052,"1",66870.3
"NewAdultHIV",2052,"2",62221.5
"NewAdultHIV",2053,"1",64750.6
"NewAdultHIV",2053,"2",60169.3
"NewAdultHIV",2054,"1",62705.5
"NewAdultHIV",2054,"2",58195.1
"NewAdultHIV",2055,"1",60731
"NewAdultHIV",2055,"2",56294.7
"NewAdultHIV",2056,"1",58823.6
"NewAdultHIV",2056,"2",54464.2
"NewAdultHIV",2057,"1",56979.5
"NewAdultHIV",2057,"2",52699.9
"NewAdultHIV",2058,"1",55195.4
"NewAdultHIV",2058,"2",50998.4
"NewAdultHIV",2059,"1",53468.3
"NewAdultHIV",2059,"2",49356.4
"NewAdultHIV",2060,"1",51795.4
"NewAdultHIV",2060,"2",47771.3
"NewAdultHIV",2061,"1",50174.5
"NewAdultHIV",2061,"2",46240.6
"NewAdultHIV",2062,"1",48603.3
"NewAdultHIV",2062,"2",44762.2
"NewAdultHIV",2063,"1",47080.4
"NewAdultHIV",2063,"2",43334.5
"NewAdultHIV",2064,"1",45604.4
"NewAdultHIV",2064,"2",41956.2
"NewAdultHIV",2065,"1",44174.4
"NewAdultHIV",2065,"2",40626.2
"NewAdultHIV",2066,"1",42790.1
"NewAdultHIV",2066,"2",39344.3
"NewAdultHIV",2067,"1",41451.5
"NewAdultHIV",2067,"2",38110.2
"NewAdultHIV",2068,"1",40158.4
"NewAdultHIV",2068,"2",36923.7
"NewAdultHIV",2069,"1",38910.7
"NewAdultHIV",2069,"2",35784.6
"NewAdultHIV",2070,"1",37707.1
"NewAdultHIV",2070,"2",34691.7
"AIDSdeathsAdultM",1985,"1",1.31175
"AIDSdeathsAdultM",1985,"2",1.33662
"AIDSdeathsAdultM",1986,"1",12.2186
"AIDSdeathsAdultM",1986,"2",12.4572
"AIDSdeathsAdultM",1987,"1",49.177
"AIDSdeathsAdultM",1987,"2",50.8951
"AIDSdeathsAdultM",1988,"1",154.528
"AIDSdeathsAdultM",1988,"2",164.042
"AIDSdeathsAdultM",1989,"1",415.693
"AIDSdeathsAdultM",1989,"2",451.717
"AIDSdeathsAdultM",1990,"1",971.649
"AIDSdeathsAdultM",1990,"2",1070.41
"AIDSdeathsAdultM",1991,"1",2002.24
"AIDSdeathsAdultM",1991,"2",2212.37
"AIDSdeathsAdultM",1992,"1",3749.29
"AIDSdeathsAdultM",1992,"2",4119.68
"AIDSdeathsAdultM",1993,"1",6429.37
"AIDSdeathsAdultM",1993,"2",6982.23
"AIDSdeathsAdultM",1994,"1",10254.8
"AIDSdeathsAdultM",1994,"2",10968.2
"AIDSdeathsAdultM",1995,"1",15397
"AIDSdeathsAdultM",1995,"2",16197
"AIDSdeathsAdultM",1996,"1",21960.9
"AIDSdeathsAdultM",1996,"2",22725.5
"AIDSdeathsAdultM",1997,"1",29685.3
"AIDSdeathsAdultM",1997,"2",30251.5
"AIDSdeathsAdultM",1998,"1",38588.6
"AIDSdeathsAdultM",1998,"2",38791.5
"AIDSdeathsAdultM",1999,"1",48468.4
"AIDSdeathsAdultM",1999,"2",48155
"AIDSdeathsAdultM",2000,"1",59000.1
"AIDSdeathsAdultM",2000,"2",58063.5
"AIDSdeathsAdultM",2001,"1",69038.9
"AIDSdeathsAdultM",2001,"2",67299.8
"AIDSdeathsAdultM",2002,"1",79416.2
"AIDSdeathsAdultM",2002,"2",76814.4
"AIDSdeathsAdultM",2003,"1",89457.9
"AIDSdeathsAdultM",2003,"2",85994
"AIDSdeathsAdultM",2004,"1",99378.5
"AIDSdeathsAdultM",2004,"2",95347.1
"AIDSdeathsAdultM",2005,"1",103058
"AIDSdeathsAdultM",2005,"2",98063.8
"AIDSdeathsAdultM",2006,"1",102713
"AIDSdeathsAdultM",2006,"2",96750.7
"AIDSdeathsAdultM",2007,"1",98095.1
"AIDSdeathsAdultM",2007,"2",91312.4
"AIDSdeathsAdultM",2008,"1",92355.6
"AIDSdeathsAdultM",2008,"2",85387.1
"AIDSdeathsAdultM",2009,"1",85372.8
"AIDSdeathsAdultM",2009,"2",78815.4
"AIDSdeathsAdultM",2010,"1",74157.5
"AIDSdeathsAdultM",2010,"2",68777
"AIDSdeathsAdultM",2011,"1",60855
"AIDSdeathsAdultM",2011,"2",57220.9
"AIDSdeathsAdultM",2012,"1",50529.8
"AIDSdeathsAdultM",2012,"2",48404.4
"AIDSdeathsAdultM",2013,"1",44594
"AIDSdeathsAdultM",2013,"2",43327.2
"AIDSdeathsAdultM",2014,"1",41177.3
"AIDSdeathsAdultM",2014,"2",40310
"AIDSdeathsAdultM",2015,"1",38766.6
"AIDSdeathsAdultM",2015,"2",38107
"AIDSdeathsAdultM",2016,"1",36183.4
"AIDSdeathsAdultM",2016,"2",35782.8
"AIDSdeathsAdultM",2017,"1",33212.9
"AIDSdeathsAdultM",2017,"2",33054.7
"AIDSdeathsAdultM",2018,"1",30878.3
"AIDSdeathsAdultM",2018,"2",30930.8
"AIDSdeathsAdultM",2019,"1",28908.2
"AIDSdeathsAdultM",2019,"2",29166.6
"AIDSdeathsAdultM",2020,"1",27448.4
"AIDSdeathsAdultM",2020,"2",27850
"AIDSdeathsAdultM",2021,"1",26787.4
"AIDSdeathsAdultM",2021,"2",27300.7
"AIDSdeathsAdultM",2022,"1",26067.2
"AIDSdeathsAdultM",2022,"2",26745.7
"AIDSdeathsAdultM",2023,"1",25075.3
"AIDSdeathsAdultM",2023,"2",25941.1
"AIDSdeathsAdultM",2024,"1",23970.3
"AIDSdeathsAdultM",2024,"2",24873.1
"AIDSdeathsAdultM",2025,"1",23164.8
"AIDSdeathsAdultM",2025,"2",24066.5
"AIDSdeathsAdultM",2026,"1",22670
"AIDSdeathsAdultM",2026,"2",23525.9
"AIDSdeathsAdultM",2027,"1",22342
"AIDSdeathsAdultM",2027,"2",23153.1
"AIDSdeathsAdultM",2028,"1",22111.1
"AIDSdeathsAdultM",2028,"2",22872.4
"AIDSdeathsAdultM",2029,"1",21943.7
"AIDSdeathsAdultM",2029,"2",22655.4
"AIDSdeathsAdultM",2030,"1",21812
"AIDSdeathsAdultM",2030,"2",22478
"AIDSdeathsAdultM",2031,"1",21701
"AIDSdeathsAdultM",2031,"2",22326.5
"AIDSdeathsAdultM",2032,"1",21596.1
"AIDSdeathsAdultM",2032,"2",22186.5
"AIDSdeathsAdultM",2033,"1",21490.8
"AIDSdeathsAdultM",2033,"2",22050.5
"AIDSdeathsAdultM",2034,"1",21378.6
"AIDSdeathsAdultM",2034,"2",21911.1
"AIDSdeathsAdultM",2035,"1",21254.6
"AIDSdeathsAdultM",2035,"2",21762.3
"AIDSdeathsAdultM",2036,"1",21115.5
"AIDSdeathsAdultM",2036,"2",21600
"AIDSdeathsAdultM",2037,"1",20959.3
"AIDSdeathsAdultM",2037,"2",21421.4
"AIDSdeathsAdultM",2038,"1",20785.1
"AIDSdeathsAdultM",2038,"2",21225.2
"AIDSdeathsAdultM",2039,"1",20592.5
"AIDSdeathsAdultM",2039,"2",21010.8
"AIDSdeathsAdultM",2040,"1",20381.6
"AIDSdeathsAdultM",2040,"2",20778
"AIDSdeathsAdultM",2041,"1",20152.4
"AIDSdeathsAdultM",2041,"2",20527
"AIDSdeathsAdultM",2042,"1",19905.3
"AIDSdeathsAdultM",2042,"2",20258
"AIDSdeathsAdultM",2043,"1",19640.8
"AIDSdeathsAdultM",2043,"2",19971.5
"AIDSdeathsAdultM",2044,"1",19359.4
"AIDSdeathsAdultM",2044,"2",19668.1
"AIDSdeathsAdultM",2045,"1",19061.8
"AIDSdeathsAdultM",2045,"2",19348.4
"AIDSdeathsAdultM",2046,"1",18748.6
"AIDSdeathsAdultM",2046,"2",19013.2
"AIDSdeathsAdultM",2047,"1",18420.6
"AIDSdeathsAdultM",2047,"2",18663.2
"AIDSdeathsAdultM",2048,"1",18078.5
"AIDSdeathsAdultM",2048,"2",18299.4
"AIDSdeathsAdultM",2049,"1",17723.2
"AIDSdeathsAdultM",2049,"2",17922.5
"AIDSdeathsAdultM",2050,"1",17355.4
"AIDSdeathsAdultM",2050,"2",17533.3
"AIDSdeathsAdultM",2051,"1",16976.1
"AIDSdeathsAdultM",2051,"2",17133
"AIDSdeathsAdultM",2052,"1",16586
"AIDSdeathsAdultM",2052,"2",16722.2
"AIDSdeathsAdultM",2053,"1",16186.1
"AIDSdeathsAdultM",2053,"2",16302.1
"AIDSdeathsAdultM",2054,"1",15777.4
"AIDSdeathsAdultM",2054,"2",15873.7
"AIDSdeathsAdultM",2055,"1",15360.9
"AIDSdeathsAdultM",2055,"2",15438.2
"AIDSdeathsAdultM",2056,"1",14937.8
"AIDSdeathsAdultM",2056,"2",14996.6
"AIDSdeathsAdultM",2057,"1",14509.3
"AIDSdeathsAdultM",2057,"2",14550.4
"AIDSdeathsAdultM",2058,"1",14076.6
"AIDSdeathsAdultM",2058,"2",14100.9
"AIDSdeathsAdultM",2059,"1",13641.2
"AIDSdeathsAdultM",2059,"2",13649.5
"AIDSdeathsAdultM",2060,"1",13204.3
"AIDSdeathsAdultM",2060,"2",13197.6
"AIDSdeathsAdultM",2061,"1",12767.5
"AIDSdeathsAdultM",2061,"2",12746.9
"AIDSdeathsAdultM",2062,"1",12332.2
"AIDSdeathsAdultM",2062,"2",12298.7
"AIDSdeathsAdultM",2063,"1",11899.6
"AIDSdeathsAdultM",2063,"2",11854.4
"AIDSdeathsAdultM",2064,"1",11471.3
"AIDSdeathsAdultM",2064,"2",11415.6
"AIDSdeathsAdultM",2065,"1",11048.5
"AIDSdeathsAdultM",2065,"2",10983.6
"AIDSdeathsAdultM",2066,"1",10632.7
"AIDSdeathsAdultM",2066,"2",10559.7
"AIDSdeathsAdultM",2067,"1",10225
"AIDSdeathsAdultM",2067,"2",10145.3
"AIDSdeathsAdultM",2068,"1",9826.59
"AIDSdeathsAdultM",2068,"2",9741.39
"AIDSdeathsAdultM",2069,"1",9438.55
"AIDSdeathsAdultM",2069,"2",9349.07
"AIDSdeathsAdultM",2070,"1",9061.68
"AIDSdeathsAdultM",2070,"2",8969.14
"AIDSdeathsAdultF",1985,"1",1.35479
"AIDSdeathsAdultF",1985,"2",1.3812
"AIDSdeathsAdultF",1986,"1",11.672
"AIDSdeathsAdultF",1986,"2",11.8916
"AIDSdeathsAdultF",1987,"1",40.6038
"AIDSdeathsAdultF",1987,"2",41.6065
"AIDSdeathsAdultF",1988,"1",111.001
"AIDSdeathsAdultF",1988,"2",115.021
"AIDSdeathsAdultF",1989,"1",276.467
"AIDSdeathsAdultF",1989,"2",289.9
"AIDSdeathsAdultF",1990,"1",636.17
"AIDSdeathsAdultF",1990,"2",671.574
"AIDSdeathsAdultF",1991,"1",1356.14
"AIDSdeathsAdultF",1991,"2",1431.09
"AIDSdeathsAdultF",1992,"1",2658.89
"AIDSdeathsAdultF",1992,"2",2787.59
"AIDSdeathsAdultF",1993,"1",4824.08
"AIDSdeathsAdultF",1993,"2",5002.58
"AIDSdeathsAdultF",1994,"1",8178.76
"AIDSdeathsAdultF",1994,"2",8368.4
"AIDSdeathsAdultF",1995,"1",13072.2
"AIDSdeathsAdultF",1995,"2",13185.1
"AIDSdeathsAdultF",1996,"1",19838.7
"AIDSdeathsAdultF",1996,"2",19730.6
"AIDSdeathsAdultF",1997,"1",28508.2
"AIDSdeathsAdultF",1997,"2",27976.3
"AIDSdeathsAdultF",1998,"1",39300.9
"AIDSdeathsAdultF",1998,"2",38117.4
"AIDSdeathsAdultF",1999,"1",52184.7
"AIDSdeathsAdultF",1999,"2",50117.1
"AIDSdeathsAdultF",2000,"1",66817.8
"AIDSdeathsAdultF",2000,"2",63683.8
"AIDSdeathsAdultF",2001,"1",81336.2
"AIDSdeathsAdultF",2001,"2",76782.2
"AIDSdeathsAdultF",2002,"1",96692.2
"AIDSdeathsAdultF",2002,"2",90579.1
"AIDSdeathsAdultF",2003,"1",112179
"AIDSdeathsAdultF",2003,"2",104460
"AIDSdeathsAdultF",2004,"1",127683
"AIDSdeathsAdultF",2004,"2",118897
"AIDSdeathsAdultF",2005,"1",130575
"AIDSdeathsAdultF",2005,"2",120038
"AIDSdeathsAdultF",2006,"1",125374
"AIDSdeathsAdultF",2006,"2",113414
"AIDSdeathsAdultF",2007,"1",113218
"AIDSdeathsAdultF",2007,"2",100943
"AIDSdeathsAdultF",2008,"1",100977
"AIDSdeathsAdultF",2008,"2",89918.6
"AIDSdeathsAdultF",2009,"1",88910.3
"AIDSdeathsAdultF",2009,"2",80080.6
"AIDSdeathsAdultF",2010,"1",74853.2
"AIDSdeathsAdultF",2010,"2",69006.7
"AIDSdeathsAdultF",2011,"1",61621.6
"AIDSdeathsAdultF",2011,"2",58449.3
"AIDSdeathsAdultF",2012,"1",49971.1
"AIDSdeathsAdultF",2012,"2",48583.8
"AIDSdeathsAdultF",2013,"1",41703.4
"AIDSdeathsAdultF",2013,"2",41166.7
"AIDSdeathsAdultF",2014,"1",36358.1
"AIDSdeathsAdultF",2014,"2",36152.3
"AIDSdeathsAdultF",2015,"1",32996.9
"AIDSdeathsAdultF",2015,"2",32840.9
"AIDSdeathsAdultF",2016,"1",30145.5
"AIDSdeathsAdultF",2016,"2",30065.8
"AIDSdeathsAdultF",2017,"1",27505.8
"AIDSdeathsAdultF",2017,"2",27469.6
"AIDSdeathsAdultF",2018,"1",25255.7
"AIDSdeathsAdultF",2018,"2",25300
"AIDSdeathsAdultF",2019,"1",23366.4
"AIDSdeathsAdultF",2019,"2",23499.9
"AIDSdeathsAdultF",2020,"1",22137.9
"AIDSdeathsAdultF",2020,"2",22296.9
"AIDSdeathsAdultF",2021,"1",21450.5
"AIDSdeathsAdultF",2021,"2",21599.1
"AIDSdeathsAdultF",2022,"1",21147.6
"AIDSdeathsAdultF",2022,"2",21165.4
"AIDSdeathsAdultF",2023,"1",21096.7
"AIDSdeathsAdultF",2023,"2",20903.3
"AIDSdeathsAdultF",2024,"1",21133.6
"AIDSdeathsAdultF",2024,"2",20723.3
"AIDSdeathsAdultF",2025,"1",21170.2
"AIDSdeathsAdultF",2025,"2",20635.9
"AIDSdeathsAdultF",2026,"1",21228.4
"AIDSdeathsAdultF",2026,"2",20626.7
"AIDSdeathsAdultF",2027,"1",21287
"AIDSdeathsAdultF",2027,"2",20662
"AIDSdeathsAdultF",2028,"1",21366.1
"AIDSdeathsAdultF",2028,"2",20725.9
"AIDSdeathsAdultF",2029,"1",21459.2
"AIDSdeathsAdultF",2029,"2",20805.9
"AIDSdeathsAdultF",2030,"1",21556.6
"AIDSdeathsAdultF",2030,"2",20890.7
"AIDSdeathsAdultF",2031,"1",21653
"AIDSdeathsAdultF",2031,"2",20974.4
"AIDSdeathsAdultF",2032,"1",21741.3
"AIDSdeathsAdultF",2032,"2",21050
"AIDSdeathsAdultF",2033,"1",21818.8
"AIDSdeathsAdultF",2033,"2",21115
"AIDSdeathsAdultF",2034,"1",21882
"AIDSdeathsAdultF",2034,"2",21165.9
"AIDSdeathsAdultF",2035,"1",21928.4
"AIDSdeathsAdultF",2035,"2",21200.3
"AIDSdeathsAdultF",2036,"1",21956
"AIDSdeathsAdultF",2036,"2",21216.4
"AIDSdeathsAdultF",2037,"1",21964.2
"AIDSdeathsAdultF",2037,"2",21213.3
"AIDSdeathsAdultF",2038,"1",21952.7
"AIDSdeathsAdultF",2038,"2",21190.9
"AIDSdeathsAdultF",2039,"1",21921.3
"AIDSdeathsAdultF",2039,"2",21149
"AIDSdeathsAdultF",2040,"1",21870.1
"AIDSdeathsAdultF",2040,"2",21087.6
"AIDSdeathsAdultF",2041,"1",21798.9
"AIDSdeathsAdultF",2041,"2",21006.9
"AIDSdeathsAdultF",2042,"1",21707.8
"AIDSdeathsAdultF",2042,"2",20906.7
